"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","g_hora","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_2","mayor_menor","tipo_veh","color_veh","modelo_veh","causa_acc","marca_veh","estado_pil"
"4802",4802,19,5,7,19,4,17,1710,1,99,1,999,12,1,3,4,2004,5,44,2
"4803",4803,20,5,1,5,1,1,101,1,11,1,999,12,1,12,99,9999,5,99,9
"4804",4804,20,5,1,10,2,1,101,1,12,1,27,4,1,4,3,2012,5,42,9
"4805",4805,20,5,1,19,4,1,101,1,11,1,999,12,1,3,99,9999,5,99,9
"4806",4806,20,5,1,20,4,21,2101,2,99,1,23,3,1,4,1,9999,5,99,2
"4807",4807,20,5,1,0,1,17,1701,2,99,1,999,12,1,3,99,9999,5,99,9
"4808",4808,21,5,2,13,3,1,101,1,1,1,999,12,1,99,99,9999,5,99,9
"4809",4809,21,5,2,0,1,1,101,1,21,1,44,7,1,1,4,1995,5,44,9
"4810",4810,21,5,2,3,1,1,101,1,12,1,999,12,1,99,99,9999,5,99,9
"4811",4811,21,5,2,1,1,1,101,1,12,1,999,12,1,99,99,9999,5,99,9
"4812",4812,21,5,2,5,1,20,2001,2,99,1,33,5,1,2,4,9999,5,44,9
"4813",4813,21,5,2,14,3,8,801,2,99,1,999,12,1,99,99,9999,5,99,9
"4814",4814,21,5,2,14,3,16,1601,2,99,1,999,12,1,99,99,9999,5,99,9
"4815",4815,22,5,3,20,4,1,102,2,99,1,999,12,1,99,99,9999,5,99,9
"4816",4816,22,5,3,21,4,1,101,1,7,1,999,12,1,99,99,9999,5,99,9
"4817",4817,22,5,3,9,2,1,115,1,2,1,19,2,1,99,8,9999,5,32,9
"4818",4818,22,5,3,21,4,1,110,1,19,1,999,12,1,99,99,9999,5,99,9
"4819",4819,22,5,3,21,4,20,2001,2,99,1,999,12,1,4,99,9999,5,99,9
"4820",4820,22,5,3,0,1,8,801,2,99,1,15,2,2,1,6,1997,5,99,9
"4821",4821,22,5,3,6,2,16,1601,2,99,1,999,12,1,3,7,9999,5,99,9
"4822",4822,22,5,3,6,2,16,1601,2,99,1,999,12,1,99,99,9999,5,99,9
"4823",4823,22,5,3,8,2,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
"4824",4824,23,5,4,6,2,1,108,1,2,1,37,6,1,3,3,2005,5,13,9
"4825",4825,23,5,4,14,3,20,2001,1,2,1,999,12,1,99,99,9999,5,99,9
"4826",4826,23,5,4,19,4,1,101,2,10,1,999,12,1,2,99,9999,5,99,9
"4827",4827,23,5,4,14,3,9,901,1,1,1,30,5,1,1,3,1988,5,44,1
"4828",4828,24,5,5,8,2,1,101,1,1,1,50,9,1,7,99,1998,5,33,1
"4829",4829,24,5,5,8,2,1,101,1,1,1,31,5,1,4,1,2010,5,99,1
"4830",4830,24,5,5,23,4,1,115,1,4,1,18,2,1,4,99,2010,5,99,1
"4831",4831,24,5,5,8,2,1,108,2,1,1,999,12,1,7,6,9999,5,99,9
"4832",4832,24,5,5,16,3,1,108,1,7,1,37,6,1,2,11,1995,5,37,1
"4833",4833,24,5,5,12,3,11,1101,1,1,1,37,6,1,14,1,9999,5,2,1
"4834",4834,24,5,5,19,4,9,901,1,1,1,33,5,1,99,99,9999,5,99,9
"4835",4835,24,5,5,14,3,16,1617,2,99,1,38,6,1,6,2,1999,5,15,1
"4836",4836,25,5,6,19,4,1,115,1,1,1,29,4,1,1,4,2007,5,34,2
"4837",4837,25,5,6,23,4,1,115,1,6,1,999,12,1,99,99,9999,5,99,9
"4838",4838,25,5,6,19,4,11,1101,1,99,1,30,5,1,14,1,9999,5,99,2
"4839",4839,25,5,6,19,4,9,920,2,99,1,28,4,1,3,3,9999,5,44,2
"4840",4840,25,5,6,17,3,17,1712,2,99,1,999,12,1,99,99,9999,5,99,9
"4841",4841,25,5,6,21,4,4,409,2,99,1,999,12,1,99,99,9999,5,99,9
"4842",4842,25,5,6,6,2,3,304,2,99,2,40,7,1,2,4,2001,5,20,1
"4843",4843,25,5,6,7,2,3,308,2,99,1,32,5,1,4,5,9999,5,2,1
"4844",4844,26,5,7,20,4,1,101,1,21,1,52,9,1,1,8,1987,5,44,2
"4845",4845,26,5,7,2,1,1,101,1,11,1,999,12,1,99,99,9999,5,99,9
"4846",4846,26,5,7,14,3,1,115,1,8,1,18,2,1,4,1,2011,5,24,1
"4847",4847,26,5,7,18,4,22,2201,1,1,1,20,3,1,3,2,1989,5,44,1
"4848",4848,26,5,7,1,1,16,1601,1,12,1,999,12,1,99,99,9999,5,99,9
"4849",4849,26,5,7,21,4,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
"4850",4850,26,5,7,23,4,4,401,1,2,1,999,12,1,99,99,9999,5,99,9
"4851",4851,27,5,1,21,4,1,101,1,18,1,17,2,2,4,5,2012,5,42,1
"4852",4852,27,5,1,14,3,1,101,1,6,1,999,12,1,99,99,9999,5,99,9
"4853",4853,27,5,1,18,4,1,115,1,12,1,28,4,1,4,5,2006,5,21,1
"4854",4854,27,5,1,21,4,1,102,2,99,1,18,2,1,1,2,1969,5,46,1
"4855",4855,27,5,1,20,4,1,101,1,19,1,999,12,1,1,99,9999,5,99,9
"4856",4856,27,5,1,21,4,20,2007,2,99,1,999,12,1,99,99,9999,5,99,9
"4857",4857,27,5,1,20,4,5,509,1,99,1,999,12,1,4,99,9999,5,99,9
"4858",4858,27,5,1,13,3,8,801,2,99,1,34,5,1,9,4,2007,5,44,1
"4859",4859,27,5,1,16,3,15,1507,2,99,1,31,5,1,1,5,1995,5,5,2
"4860",4860,27,5,1,4,1,17,1712,2,99,1,999,12,1,99,99,9999,5,99,9
"4861",4861,27,5,1,4,1,14,1401,2,99,1,999,12,1,99,99,9999,5,99,9
"4862",4862,28,5,2,21,4,20,2001,2,99,1,999,12,1,99,99,9999,5,99,9
"4863",4863,28,5,2,18,4,11,1101,1,1,1,32,5,1,2,10,9999,5,44,2
"4864",4864,28,5,2,21,4,19,1910,2,99,1,32,5,1,99,99,9999,5,99,9
"4865",4865,28,5,2,23,4,3,301,1,1,1,27,4,1,4,4,2009,5,21,1
"4866",4866,29,5,3,21,4,1,101,1,11,1,41,7,1,2,6,1997,5,34,1
"4867",4867,29,5,3,10,2,8,801,1,4,1,46,8,1,3,5,2002,5,32,1
"4868",4868,29,5,3,14,3,3,301,2,99,1,26,4,1,3,10,1995,5,23,9
"4869",4869,30,5,4,10,2,1,101,1,3,1,21,3,1,1,1,1995,5,13,9
"4870",4870,30,5,4,14,3,6,601,2,99,1,18,2,1,1,99,9999,5,34,9
"4871",4871,30,5,4,14,3,10,1001,2,99,1,17,2,1,4,5,9999,5,21,9
"4872",4872,30,5,4,16,3,13,1301,2,99,1,30,5,1,2,5,9999,5,44,9
"4873",4873,30,5,4,7,2,16,1601,2,99,1,25,4,1,3,9,1991,5,44,9
"4874",4874,30,5,4,20,4,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
"4875",4875,30,5,4,21,4,17,1701,2,99,9,999,12,9,99,99,9999,5,99,9
"4876",4876,31,5,5,18,4,1,102,1,13,9,999,12,9,99,99,9999,5,99,9
"4877",4877,31,5,5,22,4,1,101,1,7,9,999,12,9,99,99,9999,5,99,9
"4878",4878,31,5,5,21,4,1,101,1,21,9,999,12,9,99,99,9999,5,99,9
"4879",4879,31,5,5,19,4,22,2201,2,99,1,24,3,1,5,99,1997,5,13,9
"4880",4880,31,5,5,19,4,9,901,2,99,1,29,4,1,1,99,9999,5,99,9
"4881",4881,1,6,6,15,3,1,105,2,99,1,22,3,1,4,3,2013,5,2,9
"4882",4882,1,6,6,22,4,1,101,1,7,9,999,12,9,3,99,9999,5,99,9
"4883",4883,1,6,6,14,3,1,101,1,11,9,999,12,9,99,99,9999,5,99,9
"4884",4884,1,6,6,3,1,1,115,1,2,9,999,12,9,6,2,9999,5,15,9
"4885",4885,1,6,6,22,4,1,115,2,99,9,999,12,9,99,99,9999,5,99,9
"4886",4886,1,6,6,20,4,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"4887",4887,1,6,6,9,2,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"4888",4888,1,6,6,5,1,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"4889",4889,1,6,6,11,2,19,1901,2,99,9,999,12,9,99,99,9999,5,99,9
"4890",4890,1,6,6,21,4,19,1901,2,99,9,999,12,9,99,99,9999,5,99,9
"4891",4891,1,6,6,22,4,19,1901,2,99,9,999,12,9,99,99,9999,5,99,9
"4892",4892,1,6,6,20,4,10,1001,2,99,1,24,3,1,3,2,1987,5,44,9
"4893",4893,1,6,6,20,4,13,1301,2,99,9,999,12,9,99,99,9999,5,99,9
"4894",4894,1,6,6,0,1,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
"4895",4895,1,6,6,1,1,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
"4896",4896,1,6,6,1,1,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
"4897",4897,1,6,6,23,4,18,1801,2,99,1,22,3,1,4,5,9999,5,2,9
"4898",4898,1,6,6,20,4,3,301,2,99,9,999,12,9,99,99,9999,5,99,9
"4899",4899,2,6,7,20,4,1,101,1,1,9,999,12,9,99,99,9999,5,99,9
"4900",4900,2,6,7,19,4,1,105,1,18,1,46,8,1,1,2,9999,5,12,9
"4901",4901,2,6,7,11,2,1,105,1,18,9,999,12,9,3,3,2009,5,32,9
"4902",4902,2,6,7,14,3,1,101,1,11,9,999,12,9,3,99,9999,5,99,9
"4903",4903,2,6,7,13,3,1,101,1,11,9,999,12,9,3,2,9999,5,13,9
"4904",4904,2,6,7,5,1,1,115,1,2,9,999,12,9,99,99,9999,5,99,9
"4905",4905,2,6,7,14,3,1,110,1,6,1,999,12,1,5,99,9999,5,99,9
"4906",4906,2,6,7,11,2,20,2001,2,99,1,35,6,1,3,4,2013,5,44,9
"4907",4907,2,6,7,2,1,10,1001,2,99,1,999,12,1,99,99,9999,5,99,9
"4908",4908,2,6,7,9,2,10,1001,2,99,1,999,12,1,12,2,9999,5,23,9
"4909",4909,2,6,7,3,1,16,1601,2,99,1,999,12,1,99,99,9999,5,99,9
"4910",4910,2,6,7,6,2,3,301,2,99,1,41,7,1,99,99,9999,5,99,9
"4911",4911,3,6,1,11,2,8,801,2,99,1,999,12,1,7,8,9999,5,22,9
"4912",4912,4,6,2,10,2,1,101,1,1,1,27,4,1,12,1,1990,5,3,1
"4913",4913,4,6,2,15,3,1,101,1,3,1,39,6,1,5,2,9999,5,15,1
"4914",4914,4,6,2,17,3,1,101,1,13,1,999,12,1,1,99,9999,5,99,9
"4915",4915,4,6,2,23,4,1,101,1,7,1,37,6,1,10,2,9999,5,20,2
"4916",4916,4,6,2,12,3,1,101,1,19,1,34,5,1,3,1,1990,5,44,1
"4917",4917,4,6,2,7,2,1,109,2,99,1,999,12,1,1,99,9999,5,99,9
"4918",4918,4,6,2,9,2,1,108,1,7,1,999,12,1,1,99,9999,5,99,9
"4919",4919,4,6,2,19,4,22,2216,2,99,1,23,3,1,2,3,2000,5,34,1
"4920",4920,4,6,2,10,2,10,1002,1,1,1,44,7,1,3,6,1991,5,44,1
"4921",4921,4,6,2,20,4,16,1601,2,99,1,999,12,1,99,99,9999,5,99,9
"4922",4922,4,6,2,15,3,18,1801,1,1,1,999,12,1,4,99,9999,5,99,9
"4923",4923,5,6,3,11,2,1,101,1,6,1,999,12,1,14,99,9999,5,99,9
"4924",4924,5,6,3,6,2,11,1101,2,99,1,999,12,1,99,99,9999,5,99,9
"4925",4925,5,6,3,20,4,3,301,1,99,1,52,9,1,2,4,2006,5,44,1
"4926",4926,6,6,4,23,4,1,101,1,11,1,21,3,1,3,4,1981,5,99,1
"4927",4927,6,6,4,23,4,6,609,2,99,1,999,12,1,99,99,9999,5,99,9
"4928",4928,6,6,4,19,4,6,609,2,99,1,999,12,1,99,99,9999,5,99,9
"4929",4929,6,6,4,18,4,16,1601,2,99,1,43,7,1,5,3,9999,5,19,1
"4930",4930,7,6,5,5,1,1,102,1,5,9,999,12,9,3,5,9999,5,46,9
"4931",4931,7,6,5,1,1,1,115,2,99,1,17,2,2,4,1,9999,5,24,9
"4932",4932,7,6,5,6,2,1,110,1,3,1,999,12,1,12,99,9999,5,99,9
"4933",4933,7,6,5,7,2,1,110,2,99,9,999,12,9,12,11,9999,5,99,9
"4934",4934,7,6,5,20,4,22,2201,2,99,9,999,12,9,2,5,9999,5,99,9
"4935",4935,7,6,5,17,3,20,2001,2,99,9,999,12,9,5,99,9999,5,99,9
"4936",4936,7,6,5,18,4,16,1601,2,99,9,999,12,9,5,99,9999,5,19,9
"4937",4937,8,6,6,21,4,1,110,1,1,1,36,6,1,1,2,1993,5,32,9
"4938",4938,8,6,6,13,3,21,2101,2,99,1,23,3,1,9,6,9999,5,44,9
"4939",4939,8,6,6,18,4,9,901,1,1,1,22,3,1,4,5,2010,5,2,9
"4940",4940,8,6,6,18,4,13,1301,2,99,1,23,3,1,3,9,1978,5,44,9
"4941",4941,8,6,6,13,3,16,1601,2,99,1,26,4,1,14,1,2012,5,2,9
"4942",4942,8,6,6,12,3,17,1701,2,99,9,999,12,9,99,99,9999,5,99,9
"4943",4943,9,6,7,1,1,1,101,1,1,1,18,2,1,1,3,1995,5,44,9
"4944",4944,9,6,7,11,2,1,102,2,99,1,34,5,1,3,8,9999,5,32,9
"4945",4945,9,6,7,17,3,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"4946",4946,9,6,7,18,4,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"4947",4947,9,6,7,21,4,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"4948",4948,9,6,7,21,4,6,601,2,99,1,53,9,1,2,4,9999,5,99,9
"4949",4949,9,6,7,17,3,16,1601,2,99,1,28,4,1,4,1,9999,5,24,9
"4950",4950,10,6,1,12,3,22,2201,2,99,9,999,12,9,99,99,9999,5,99,9
"4951",4951,10,6,1,21,4,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"4952",4952,10,6,1,21,4,5,501,2,99,9,999,12,9,99,99,9999,5,99,9
"4953",4953,10,6,1,23,4,10,1001,2,99,9,999,12,9,99,99,9999,5,99,9
"4954",4954,10,6,1,8,2,11,1101,2,99,1,20,3,1,4,99,9999,5,37,9
"4955",4955,10,6,1,21,4,13,1301,2,99,9,999,12,9,3,99,9999,5,99,9
"4956",4956,10,6,1,7,2,16,1601,2,99,9,999,12,9,5,99,9999,5,19,9
"4957",4957,11,6,2,20,4,1,101,1,7,1,29,4,1,11,2,2001,5,44,9
"4958",4958,11,6,2,20,4,1,110,2,99,9,999,12,9,99,99,9999,5,99,9
"4959",4959,11,6,2,16,3,20,2001,2,99,9,999,12,9,12,99,9999,5,99,9
"4960",4960,11,6,2,21,4,9,901,2,99,9,999,12,9,4,1,9999,5,36,9
"4961",4961,11,6,2,20,4,13,1301,2,99,9,999,12,9,99,99,9999,5,99,9
"4962",4962,11,6,2,9,2,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
"4963",4963,11,6,2,18,4,4,401,2,99,9,999,12,9,3,99,9999,5,99,9
"4964",4964,12,6,3,8,2,1,101,1,11,9,999,12,9,1,99,9999,5,99,9
"4965",4965,12,6,3,18,4,13,1301,2,99,9,999,12,9,1,99,9999,5,99,9
"4966",4966,12,6,3,16,3,8,801,2,99,1,66,11,1,1,9,9999,5,37,1
"4967",4967,12,6,3,7,2,7,701,2,99,9,999,12,9,1,99,9999,5,99,9
"4968",4968,12,6,3,18,4,7,712,2,99,1,36,6,1,3,9,1990,5,44,1
"4969",4969,13,6,4,11,2,1,101,1,7,1,32,5,1,12,99,9999,5,99,1
"4970",4970,13,6,4,8,2,1,115,1,4,1,999,12,1,1,99,9999,5,99,9
"4971",4971,13,6,4,22,4,21,2105,2,99,1,38,6,1,3,1,1988,5,44,1
"4972",4972,13,6,4,6,2,4,401,2,99,1,999,12,1,1,99,9999,5,99,9
"4973",4973,13,6,4,19,4,3,308,2,99,2,36,6,1,1,3,2004,5,42,1
"4974",4974,14,6,5,7,2,1,101,1,10,1,23,3,1,5,7,1991,5,13,1
"4975",4975,14,6,5,20,4,1,102,2,99,1,43,7,1,11,2,2007,5,5,2
"4976",4976,14,6,5,14,3,1,101,1,12,1,22,3,1,4,5,2008,5,99,1
"4977",4977,14,6,5,16,3,1,101,1,7,1,49,8,1,1,1,1993,5,37,1
"4978",4978,14,6,5,13,3,1,115,2,99,1,20,3,1,7,7,1992,5,22,1
"4979",4979,14,6,5,8,2,18,1803,2,99,1,31,5,1,5,2,9999,5,19,1
"4980",4980,15,6,6,21,4,1,114,2,99,1,17,2,2,4,1,2010,5,24,1
"4981",4981,15,6,6,2,1,14,1406,2,99,1,999,12,1,99,99,9999,5,99,9
"4982",4982,15,6,6,8,2,7,705,2,99,1,999,12,1,99,99,9999,5,99,9
"4983",4983,15,6,6,19,4,3,301,2,99,1,999,12,1,99,99,9999,5,99,9
"4984",4984,16,6,7,7,2,1,101,1,8,1,999,12,1,3,4,9999,5,99,9
"4985",4985,16,6,7,17,3,21,2101,2,99,1,32,5,1,4,4,2012,5,21,2
"4986",4986,16,6,7,21,4,17,1707,2,99,1,24,3,1,9,4,2009,5,44,1
"4987",4987,17,6,1,20,4,1,101,1,8,9,999,12,9,99,99,9999,5,99,9
"4988",4988,17,6,1,8,2,1,102,1,10,9,999,12,9,12,1,9999,5,99,9
"4989",4989,17,6,1,6,2,1,101,1,11,9,999,12,9,99,99,9999,5,99,9
"4990",4990,17,6,1,5,1,1,101,1,11,9,999,12,9,99,99,9999,5,99,9
"4991",4991,17,6,1,19,4,1,115,2,99,1,18,2,1,4,5,9999,5,99,9
"4992",4992,17,6,1,15,3,1,110,2,99,9,999,12,9,99,99,9999,5,99,9
"4993",4993,17,6,1,16,3,19,1901,2,99,9,999,12,9,99,99,9999,5,99,9
"4994",4994,17,6,1,19,4,6,601,2,99,9,999,12,9,3,99,9999,5,99,9
"4995",4995,17,6,1,15,3,12,1201,2,99,1,28,4,1,3,2,9999,5,99,9
"4996",4996,17,6,1,18,4,8,801,2,99,9,999,12,9,99,99,9999,5,99,9
"4997",4997,18,6,2,7,2,1,102,1,10,9,999,12,9,99,99,9999,5,99,9
"4998",4998,18,6,2,19,4,19,1901,2,99,9,999,12,9,99,99,9999,5,99,9
"4999",4999,18,6,2,21,4,2,201,2,99,1,47,8,1,3,3,1995,5,13,9
"5000",5000,18,6,2,10,2,3,301,2,99,9,999,12,9,12,6,9999,5,22,9
"5001",5001,19,6,3,11,2,20,2001,2,99,9,999,12,9,3,3,9999,5,44,9
"5002",5002,19,6,3,18,4,10,1001,2,99,1,22,3,1,1,7,9999,5,21,9
"5003",5003,19,6,3,11,2,18,1801,2,99,9,999,12,9,99,99,9999,5,99,9
"5004",5004,19,6,3,11,2,18,1801,2,99,9,999,12,9,99,99,9999,5,99,9
"5005",5005,19,6,3,12,3,18,1801,2,99,9,999,12,9,99,99,9999,5,99,9
"5006",5006,19,6,3,20,4,17,1701,2,99,1,39,6,1,4,5,2008,5,21,9
"5007",5007,20,6,4,23,4,1,102,1,5,9,999,12,9,4,5,2010,5,2,9
"5008",5008,20,6,4,5,1,1,101,1,11,9,999,12,9,99,99,9999,5,99,9
"5009",5009,20,6,4,14,3,1,108,2,4,1,19,2,1,1,9,9999,5,21,9
"5010",5010,20,6,4,6,2,1,101,1,11,9,999,12,9,99,99,9999,5,99,9
"5011",5011,20,6,4,7,2,1,101,1,12,1,22,3,1,4,5,9999,5,21,9
"5012",5012,20,6,4,17,3,1,101,1,12,9,999,12,9,99,99,9999,5,99,9
"5013",5013,20,6,4,19,4,1,110,1,6,9,999,12,9,99,99,9999,5,99,9
"5014",5014,20,6,4,13,3,5,501,2,99,1,24,3,1,4,1,2004,5,2,9
"5015",5015,20,6,4,16,3,4,401,2,99,9,999,12,9,12,3,9999,5,99,9
"5016",5016,21,6,5,7,2,1,101,1,6,1,23,3,1,1,4,2007,5,44,1
"5017",5017,21,6,5,9,2,1,108,1,8,1,29,4,1,4,1,2008,5,2,1
"5018",5018,21,6,5,20,4,1,101,1,19,1,20,3,1,1,2,1979,5,34,1
"5019",5019,21,6,5,12,3,6,603,2,99,1,29,4,1,9,6,2008,5,44,1
"5020",5020,21,6,5,5,1,4,409,2,99,1,43,7,1,1,3,9999,5,44,1
"5021",5021,22,6,6,0,1,22,2214,2,99,1,999,12,1,99,99,9999,5,99,1
"5022",5022,22,6,6,10,2,5,508,2,99,1,24,3,1,11,2,9999,5,34,1
"5023",5023,22,6,6,17,3,10,1010,2,99,1,35,6,1,1,11,9999,5,32,1
"5024",5024,22,6,6,14,3,13,1301,2,99,1,999,12,1,2,99,9999,5,44,1
"5025",5025,22,6,6,6,2,2,203,2,99,1,42,7,1,6,2,2001,5,15,1
"5026",5026,23,6,7,1,1,1,101,1,6,1,999,12,1,6,99,9999,5,99,9
"5027",5027,23,6,7,7,2,1,115,2,99,1,999,12,1,99,99,9999,5,99,9
"5028",5028,23,6,7,22,4,1,112,2,99,1,999,12,1,3,99,9999,5,99,9
"5029",5029,23,6,7,9,2,22,2216,2,99,1,999,12,1,3,99,9999,5,99,9
"5030",5030,23,6,7,19,4,21,2101,2,99,1,42,7,1,1,7,1992,5,21,1
"5031",5031,23,6,7,4,1,20,2009,2,99,1,42,7,1,8,14,1998,5,23,1
"5032",5032,23,6,7,20,4,10,1014,2,99,1,21,3,1,4,1,2005,5,21,1
"5033",5033,23,6,7,21,4,13,1301,2,99,1,999,12,1,3,99,9999,5,99,9
"5034",5034,23,6,7,17,3,8,801,1,2,1,999,12,1,7,99,9999,5,99,9
"5035",5035,23,6,7,10,2,4,415,2,99,1,32,5,1,1,1,9999,5,99,1
"5036",5036,23,6,7,22,4,4,416,2,99,1,22,3,1,4,3,9999,5,42,1
"5037",5037,23,6,7,7,2,4,401,2,99,1,999,12,1,1,99,9999,5,99,9
"5038",5038,24,6,1,21,4,10,1014,2,99,1,21,3,1,4,5,2005,5,21,1
"5039",5039,24,6,1,15,3,8,803,2,99,1,999,12,1,1,4,9999,5,99,9
"5040",5040,25,6,2,22,4,1,102,2,99,2,49,8,1,1,11,2009,5,20,9
"5041",5041,25,6,2,7,2,1,115,2,99,1,43,7,1,7,6,9999,5,99,9
"5042",5042,25,6,2,9,2,19,1905,2,99,1,999,12,1,1,99,9999,5,99,9
"5043",5043,26,6,3,14,3,1,101,1,1,1,39,6,1,12,1,1997,5,99,9
"5044",5044,26,6,3,17,3,1,105,2,99,1,23,3,1,4,1,9999,5,2,9
"5045",5045,26,6,3,6,2,1,110,2,99,1,19,2,1,1,2,2007,5,20,9
"5046",5046,26,6,3,14,3,5,501,2,99,1,20,3,1,4,5,2009,5,42,9
"5047",5047,26,6,3,19,4,5,501,2,99,9,999,12,9,12,99,9999,5,99,9
"5048",5048,27,6,4,15,3,1,101,1,7,9,999,12,9,12,1,9999,5,99,9
"5049",5049,27,6,4,6,2,1,101,1,12,1,34,5,1,2,4,9999,5,99,9
"5050",5050,27,6,4,1,1,1,110,2,99,9,999,12,9,1,10,9999,5,44,9
"5051",5051,27,6,4,21,4,1,110,2,99,1,24,3,1,5,2,1995,5,23,9
"5052",5052,27,6,4,22,4,22,2201,2,99,9,999,12,9,99,99,9999,5,99,9
"5053",5053,27,6,4,14,3,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
"5054",5054,27,6,4,20,4,10,1006,2,99,1,20,3,1,4,1,2003,5,24,9
"5055",5055,27,6,4,20,4,15,1501,2,99,9,999,12,9,99,99,9999,5,99,9
"5056",5056,27,6,4,9,2,14,1401,1,1,1,39,6,1,5,2,2011,5,99,9
"5057",5057,28,6,5,21,4,1,101,1,8,9,999,12,9,99,99,9999,5,99,9
"5058",5058,28,6,5,21,4,1,101,1,8,9,999,12,9,99,99,9999,5,99,9
"5059",5059,28,6,5,10,2,1,105,2,99,1,40,7,1,4,99,2012,5,2,9
"5060",5060,28,6,5,21,4,1,101,1,7,1,28,4,1,4,5,9999,5,37,9
"5061",5061,28,6,5,11,2,12,1201,2,99,1,20,3,1,12,7,1988,5,22,9
"5062",5062,28,6,5,8,2,15,1501,2,99,2,18,2,1,4,1,1998,5,42,9
"5063",5063,28,6,5,20,4,3,301,2,99,9,999,12,9,99,99,9999,5,99,9
"5064",5064,29,6,6,1,1,1,101,1,1,1,31,5,1,4,5,9999,5,99,9
"5065",5065,29,6,6,18,4,22,2201,2,99,1,30,5,1,1,4,2002,5,44,9
"5066",5066,29,6,6,20,4,22,2201,2,99,9,999,12,9,99,99,9999,5,99,9
"5067",5067,29,6,6,23,4,5,501,2,99,9,999,12,9,99,99,9999,5,99,9
"5068",5068,29,6,6,12,3,9,901,2,99,1,28,4,1,3,4,9999,5,44,9
"5069",5069,29,6,6,17,3,9,901,2,99,2,31,5,1,3,2,9999,5,13,9
"5070",5070,29,6,6,20,4,8,801,2,99,9,999,12,9,4,5,2012,5,24,9
"5071",5071,29,6,6,21,4,4,416,2,99,9,999,12,9,99,99,9999,5,99,9
"5072",5072,30,6,7,13,3,1,105,1,24,1,31,5,1,99,99,9999,5,99,9
"5073",5073,30,6,7,11,2,1,101,1,12,9,999,12,9,99,99,9999,5,99,9
"5074",5074,30,6,7,20,4,1,101,2,13,1,29,4,1,12,99,9999,5,99,9
"5075",5075,30,6,7,9,2,19,1901,2,99,9,999,12,9,99,99,9999,5,99,9
"5076",5076,30,6,7,17,3,5,501,2,99,1,31,5,1,4,1,2010,5,2,9
"5077",5077,30,6,7,13,3,16,1601,2,99,1,32,5,1,4,99,9999,5,21,9
"5078",5078,30,6,7,7,2,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
"5079",5079,30,6,7,9,2,15,1501,2,99,9,999,12,9,99,99,9999,5,99,9
"5080",5080,30,6,7,20,4,17,1701,2,99,9,999,12,9,99,99,9999,5,99,9
"5081",5081,30,6,7,20,4,17,1701,2,99,9,999,12,9,99,99,9999,5,99,9
"5082",5082,1,7,1,11,2,1,116,2,99,1,999,12,1,99,99,9999,5,99,9
"5083",5083,1,7,1,1,1,5,507,2,99,1,999,12,1,99,99,9999,5,99,9
"5084",5084,1,7,1,17,3,7,707,2,99,1,40,7,1,2,4,9999,5,20,9
"5085",5085,1,7,1,5,1,7,707,2,99,1,999,12,1,99,99,9999,5,99,9
"5086",5086,1,7,1,20,4,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
"5087",5087,2,7,2,5,1,1,101,1,1,1,63,11,1,1,2,9999,5,13,9
"5088",5088,2,7,2,17,3,1,101,1,12,1,999,12,1,1,99,9999,5,99,9
"5089",5089,3,7,3,7,2,21,2101,2,99,1,22,3,1,4,5,2013,5,2,9
"5090",5090,3,7,3,13,3,20,2001,2,99,1,999,12,1,4,2,9999,5,99,9
"5091",5091,3,7,3,7,2,13,1301,2,99,1,999,12,1,3,2,9999,5,99,9
"5092",5092,3,7,3,23,4,8,803,2,99,1,999,12,1,99,99,9999,5,99,9
"5093",5093,3,7,3,12,3,16,1601,2,99,1,24,3,1,4,1,2010,5,21,9
"5094",5094,3,7,3,16,3,16,1601,2,99,1,24,3,1,4,5,2011,5,2,9
"5095",5095,4,7,4,8,2,1,113,2,99,1,999,12,1,3,5,9999,5,99,9
"5096",5096,5,7,5,21,4,1,101,1,11,1,26,4,1,1,99,2009,5,44,9
"5097",5097,5,7,5,9,2,1,115,2,99,1,999,12,1,99,99,9999,5,99,9
"5098",5098,5,7,5,23,4,1,115,1,1,1,999,12,1,1,99,9999,5,21,9
"5099",5099,5,7,5,22,4,1,108,1,1,1,999,12,1,3,99,9999,5,44,9
