"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","color_vehi","causa_acc"
"1310",1310,28,5,1,13,12,1216,2,99,9,999,11,9,9,3,3,1
"1311",1311,28,5,1,17,16,1615,2,99,1,26,4,1,9,5,2,1
"1312",1312,28,5,1,13,2,208,2,99,1,44,7,1,2,5,2,1
"1313",1313,28,5,1,18,17,1705,2,99,1,22,3,1,1,4,99,1
"1314",1314,28,5,1,21,14,1401,1,1,1,45,8,1,2,4,5,1
"1315",1315,29,5,2,20,6,608,2,99,9,999,11,9,9,3,5,1
"1316",1316,29,5,2,2,9,921,2,99,1,22,3,1,2,1,5,2
"1317",1317,29,5,2,7,9,901,1,10,1,40,7,1,1,3,1,1
"1318",1318,29,5,2,21,2,204,2,99,1,45,8,1,1,5,99,1
"1319",1319,29,5,2,6,2,207,2,99,1,999,11,1,1,3,5,3
"1320",1320,30,5,3,15,1,102,2,99,1,23,3,1,1,2,99,1
"1321",1321,30,5,3,19,1,108,1,8,1,37,6,1,1,1,2,1
"1322",1322,30,5,3,18,17,1708,2,99,9,999,11,9,9,4,99,1
"1323",1323,30,5,3,16,7,704,2,99,1,999,11,1,9,3,5,1
"1324",1324,30,5,3,20,4,415,2,99,1,18,2,1,9,1,99,1
"1325",1325,31,5,4,15,1,101,1,3,1,34,5,1,9,12,1,1
"1326",1326,31,5,4,14,1,101,1,9,1,25,4,1,9,4,1,1
"1327",1327,31,5,4,15,1,101,1,1,1,36,6,1,1,3,3,1
"1328",1328,31,5,4,11,1,101,1,17,1,56,10,1,9,9,4,1
"1329",1329,31,5,4,20,1,106,2,99,1,36,6,1,2,4,1,2
"1330",1330,31,5,4,23,1,103,2,99,1,999,11,1,9,4,99,1
"1331",1331,31,5,4,13,1,101,1,12,1,61,10,1,9,4,5,1
"1332",1332,31,5,4,22,19,1901,2,99,1,16,2,1,9,1,1,1
"1333",1333,31,5,4,11,19,1904,2,99,1,49,8,1,9,9,2,4
"1334",1334,31,5,4,8,5,501,2,99,1,38,6,1,1,3,5,1
"1335",1335,31,5,4,22,6,602,2,99,1,30,5,1,2,3,2,2
"1336",1336,31,5,4,0,10,1014,2,99,1,58,10,1,9,4,3,1
"1337",1337,31,5,4,0,8,801,2,99,1,21,3,1,9,4,99,1
"1338",1338,31,5,4,21,16,1602,2,99,1,24,3,1,9,2,1,1
"1339",1339,31,5,4,23,14,1415,2,99,1,40,7,1,9,3,99,4
"1340",1340,1,6,5,22,1,101,1,16,1,21,3,1,1,1,99,1
"1341",1341,1,6,5,23,1,116,2,99,1,999,11,9,1,1,2,1
"1342",1342,1,6,5,22,19,1905,2,99,1,38,6,1,9,5,2,1
"1343",1343,1,6,5,23,9,901,1,1,1,25,4,1,9,4,6,1
"1344",1344,2,6,6,18,21,2101,1,6,1,26,4,1,9,4,5,2
"1345",1345,2,6,6,8,19,1905,2,99,1,26,4,1,9,4,5,2
"1346",1346,2,6,6,19,6,609,2,99,1,30,5,1,9,1,4,1
"1347",1347,2,6,6,9,16,1601,2,99,9,999,11,9,9,14,99,3
"1348",1348,2,6,6,4,18,1804,2,99,1,40,7,1,9,1,99,3
"1349",1349,2,6,6,14,4,409,2,99,1,25,4,1,9,3,1,1
"1350",1350,3,6,7,3,1,101,1,1,1,25,4,1,2,1,2,1
"1351",1351,3,6,7,0,1,101,1,18,1,47,8,1,2,1,6,1
"1352",1352,3,6,7,15,1,101,1,15,1,999,11,1,1,3,4,1
"1353",1353,3,6,7,5,1,101,1,7,2,30,5,1,1,1,1,2
"1354",1354,3,6,7,12,1,101,1,21,1,28,4,1,2,2,2,2
"1355",1355,3,6,7,1,1,114,2,99,1,28,4,1,2,2,4,1
"1356",1356,3,6,7,21,1,108,1,2,1,39,6,1,2,5,2,1
"1357",1357,3,6,7,17,10,1002,2,99,9,999,11,9,9,8,7,1
"1358",1358,3,6,7,20,16,1615,2,99,1,25,4,1,1,4,5,3
"1359",1359,3,6,7,15,2,202,2,99,1,52,9,1,1,9,99,3
"1360",1360,4,6,1,20,21,2102,2,99,1,21,3,1,2,1,4,1
"1361",1361,4,6,1,5,3,307,2,99,9,999,11,9,9,12,3,1
"1362",1362,5,6,2,20,20,2009,2,99,1,30,5,1,1,3,3,2
"1363",1363,5,6,2,20,20,2001,2,99,1,46,8,1,1,3,4,3
"1364",1364,5,6,2,20,19,1903,2,99,1,34,5,1,1,3,1,1
"1365",1365,5,6,2,12,11,1107,2,99,1,30,5,1,1,4,1,2
"1366",1366,5,6,2,9,2,201,2,99,1,35,6,1,1,14,1,2
"1367",1367,6,6,3,20,1,101,1,1,1,25,4,1,1,4,1,1
"1368",1368,6,6,3,13,1,101,1,12,1,29,4,1,1,12,99,1
"1369",1369,6,6,3,16,20,2007,2,99,1,25,4,1,1,4,99,3
"1370",1370,6,6,3,21,5,506,2,99,1,22,3,1,1,4,5,1
"1371",1371,6,6,3,14,13,1303,2,99,2,56,10,1,1,1,9,1
"1372",1372,6,6,3,7,13,1305,2,99,1,36,6,1,1,2,4,2
"1373",1373,6,6,3,0,18,1804,2,99,1,27,4,1,2,14,99,1
"1374",1374,6,6,3,17,17,1712,2,99,1,56,10,1,1,12,2,1
"1375",1375,7,6,4,14,21,2101,2,99,1,22,3,1,1,1,2,2
"1376",1376,7,6,4,12,19,1901,2,99,1,40,7,1,1,5,2,1
"1377",1377,7,6,4,1,9,901,1,1,1,43,7,1,2,3,2,1
"1378",1378,7,6,4,14,9,901,1,11,1,21,3,1,1,3,2,1
"1379",1379,7,6,4,7,16,1602,2,99,1,33,5,1,1,3,4,1
"1380",1380,7,6,4,16,16,1616,2,99,1,37,6,1,1,4,99,1
"1381",1381,7,6,4,16,7,718,2,99,1,16,2,2,2,14,1,1
"1382",1382,8,6,5,2,1,101,1,10,1,16,2,2,1,1,2,2
"1383",1383,8,6,5,23,1,108,1,4,1,29,4,1,1,1,2,1
"1384",1384,8,6,5,1,1,108,1,4,1,31,5,1,2,1,1,1
"1385",1385,8,6,5,11,22,2216,2,99,2,20,3,1,1,1,2,1
"1386",1386,8,6,5,7,22,2201,2,99,1,46,8,1,9,9,4,4
"1387",1387,8,6,5,2,11,1101,2,99,9,999,11,9,9,5,3,1
"1388",1388,8,6,5,15,6,608,2,99,1,61,10,1,1,1,2,2
"1389",1389,8,6,5,15,6,601,2,99,9,999,11,9,1,3,3,3
"1390",1390,8,6,5,20,12,1202,1,1,1,41,7,1,2,1,5,1
"1391",1391,8,6,5,12,2,201,2,99,1,19,2,1,1,4,1,2
"1392",1392,8,6,5,16,18,1801,2,99,2,34,5,1,2,1,3,1
"1393",1393,8,6,5,22,17,1705,2,99,1,32,5,1,9,14,1,1
"1394",1394,8,6,5,15,14,1401,2,99,1,36,6,1,2,2,9,1
"1395",1395,8,6,5,19,14,1412,2,99,1,29,4,1,2,4,1,1
"1396",1396,8,6,5,17,4,416,2,99,1,50,9,1,1,3,2,1
"1397",1397,9,6,6,19,1,101,1,3,1,54,9,1,1,1,6,1
"1398",1398,9,6,6,14,1,102,2,99,1,999,11,1,9,4,5,1
"1399",1399,9,6,6,22,1,101,1,11,1,22,3,1,9,4,1,2
"1400",1400,9,6,6,22,1,116,1,3,1,29,4,1,1,1,5,1
"1401",1401,9,6,6,20,21,2101,2,99,1,32,5,1,1,4,99,4
"1402",1402,9,6,6,23,20,2001,2,99,1,23,3,1,9,3,5,1
"1403",1403,9,6,6,23,19,1902,2,99,1,51,9,1,9,4,99,3
"1404",1404,9,6,6,13,6,602,2,99,1,46,8,1,1,4,5,1
"1405",1405,9,6,6,11,9,920,2,99,1,47,8,1,1,3,14,1
"1406",1406,9,6,6,21,9,901,1,2,2,27,4,1,2,1,1,1
"1407",1407,9,6,6,19,12,1226,2,99,1,20,3,1,1,4,5,1
"1408",1408,9,6,6,2,13,1324,2,99,1,21,3,1,1,5,7,2
"1409",1409,9,6,6,14,13,1302,2,99,9,999,11,9,9,6,99,2
"1410",1410,9,6,6,22,13,1312,2,99,1,50,9,1,2,3,3,2
"1411",1411,9,6,6,14,18,1804,2,99,1,49,8,1,1,3,2,2
"1412",1412,9,6,6,20,18,1803,2,99,1,31,5,1,1,3,4,1
"1413",1413,9,6,6,21,3,301,2,99,1,45,8,1,1,1,3,1
"1414",1414,10,6,7,1,1,101,1,8,1,29,4,1,1,3,2,1
"1415",1415,10,6,7,15,1,101,1,2,1,22,3,1,1,4,7,1
"1416",1416,10,6,7,22,1,101,1,11,9,999,11,9,9,2,3,2
"1417",1417,10,6,7,6,1,115,2,99,2,41,7,1,1,1,9,1
"1418",1418,10,6,7,0,1,110,2,99,1,30,5,1,1,1,2,1
"1419",1419,10,6,7,20,1,110,2,99,1,25,4,1,9,4,14,1
"1420",1420,10,6,7,9,20,2001,2,99,1,24,3,1,1,4,5,1
"1421",1421,10,6,7,19,19,1903,2,99,9,999,11,9,1,14,99,3
"1422",1422,10,6,7,21,10,1014,2,99,1,43,7,1,1,7,1,1
"1423",1423,10,6,7,22,10,1010,2,99,1,38,6,1,2,9,3,1
"1424",1424,10,6,7,14,10,1001,1,2,1,30,5,1,2,1,3,1
"1425",1425,10,6,7,16,11,1104,2,99,1,27,4,1,1,4,99,1
"1426",1426,10,6,7,21,9,901,1,5,1,37,6,1,2,1,5,1
"1427",1427,10,6,7,1,9,901,1,2,1,21,3,1,2,8,11,1
"1428",1428,10,6,7,16,9,920,2,99,1,22,3,1,2,3,9,4
"1429",1429,10,6,7,10,13,1301,1,8,1,20,3,1,2,1,2,1
"1430",1430,10,6,7,8,8,805,2,99,2,27,4,1,1,1,2,1
"1431",1431,10,6,7,21,18,1801,2,99,1,62,10,1,1,7,4,1
"1432",1432,11,6,1,16,1,101,1,1,1,24,3,1,9,4,3,1
"1433",1433,11,6,1,13,22,2214,2,99,9,999,11,9,9,12,6,3
"1434",1434,11,6,1,22,22,2201,2,99,9,999,11,9,9,6,99,1
"1435",1435,11,6,1,18,6,601,2,99,9,999,11,9,9,14,99,3
"1436",1436,11,6,1,12,12,1215,2,99,1,23,3,1,9,3,1,1
"1437",1437,11,6,1,17,12,1215,1,1,1,28,4,1,9,3,5,2
"1438",1438,11,6,1,9,13,1301,1,11,9,999,11,9,9,12,3,1
"1439",1439,11,6,1,16,14,1413,2,99,1,45,8,1,9,9,1,1
"1440",1440,11,6,1,16,7,701,2,99,1,999,11,1,9,9,99,3
"1441",1441,12,6,2,16,10,1010,2,99,1,30,5,1,9,5,99,3
"1442",1442,12,6,2,21,20,2001,2,99,1,999,11,1,9,3,5,1
"1443",1443,12,6,2,7,15,1508,2,99,1,62,10,1,9,3,6,3
"1444",1444,12,6,2,23,18,1801,2,99,9,999,11,9,9,6,99,1
"1445",1445,12,6,2,16,7,705,2,99,1,25,4,1,9,3,1,1
"1446",1446,13,6,3,10,5,501,2,99,1,30,5,1,9,3,5,1
"1447",1447,13,6,3,13,11,1103,2,99,1,33,5,1,2,4,99,3
"1448",1448,13,6,3,13,18,1801,2,99,2,32,5,1,9,4,4,1
"1449",1449,13,6,3,19,17,1701,2,99,1,50,9,1,2,4,3,2
"1450",1450,13,6,3,18,17,1701,2,99,1,32,5,1,2,1,3,1
"1451",1451,14,6,4,10,1,101,1,13,1,30,5,1,2,1,11,2
"1452",1452,14,6,4,14,1,101,1,12,1,45,8,1,9,3,2,1
"1453",1453,14,6,4,10,21,2101,1,1,1,22,3,1,1,4,5,2
"1454",1454,14,6,4,10,19,1901,2,99,1,35,6,1,1,2,11,1
"1455",1455,14,6,4,2,5,501,2,99,1,32,5,1,1,5,2,1
"1456",1456,14,6,4,8,5,511,2,99,1,38,6,1,9,12,9,1
"1457",1457,14,6,4,16,10,1001,2,99,1,65,10,1,9,5,2,1
"1458",1458,14,6,4,8,4,413,2,99,9,999,11,9,9,12,6,3
"1459",1459,15,6,5,18,1,101,1,4,1,23,3,1,9,4,5,1
"1460",1460,15,6,5,16,22,2216,2,99,1,30,5,1,9,3,99,1
"1461",1461,15,6,5,17,20,2001,1,1,1,55,10,1,9,4,1,1
"1462",1462,15,6,5,15,20,2009,2,99,1,27,4,1,9,13,99,4
"1463",1463,15,6,5,19,3,301,1,99,1,66,10,1,9,8,11,1
"1464",1464,15,6,5,7,1,101,1,1,1,58,10,1,9,1,2,1
"1465",1465,15,6,5,9,1,101,1,13,1,41,7,1,9,12,1,1
"1466",1466,15,6,5,23,1,101,1,11,1,21,3,1,9,1,2,2
"1467",1467,16,6,6,3,1,101,1,9,9,999,11,9,9,1,99,1
"1468",1468,16,6,6,21,1,101,1,12,1,47,8,1,1,5,2,1
"1469",1469,16,6,6,17,20,2001,2,99,9,999,11,9,9,2,5,4
"1470",1470,16,6,6,19,19,1902,2,99,9,999,11,9,9,3,99,1
"1471",1471,16,6,6,20,5,501,2,99,9,999,11,9,9,5,2,1
"1472",1472,16,6,6,20,5,511,2,99,9,999,11,9,9,6,3,2
"1473",1473,16,6,6,13,16,1601,2,99,1,43,7,1,1,3,9,1
"1474",1474,16,6,6,1,18,1801,2,99,1,38,6,1,1,3,2,1
"1475",1475,17,6,7,19,1,101,1,1,1,25,4,1,1,3,5,1
"1476",1476,17,6,7,22,1,101,1,18,1,37,6,1,1,6,2,1
"1477",1477,17,6,7,1,1,101,1,18,9,999,11,9,9,1,99,1
"1478",1478,17,6,7,4,1,101,1,12,1,24,3,1,2,3,14,1
"1479",1479,17,6,7,23,1,114,2,99,1,999,11,9,9,1,1,2
"1480",1480,17,6,7,15,22,2201,1,99,2,24,3,1,1,3,9,1
"1481",1481,17,6,7,12,21,2101,1,2,1,24,3,1,1,3,99,1
"1482",1482,17,6,7,10,5,501,2,99,1,52,9,1,1,3,6,1
"1483",1483,17,6,7,18,6,602,2,99,1,35,6,1,1,2,2,1
"1484",1484,17,6,7,23,3,308,2,99,1,18,2,1,2,4,1,3
"1485",1485,17,6,7,21,3,308,2,99,9,999,11,9,9,7,7,3
"1486",1486,18,6,1,11,1,101,1,11,1,47,8,1,1,5,1,1
"1487",1487,18,6,1,0,1,101,1,13,1,27,4,1,9,4,99,2
"1488",1488,18,6,1,21,1,114,2,99,1,46,8,1,1,99,1,3
"1489",1489,18,6,1,7,1,116,2,99,9,999,11,9,9,12,11,1
"1490",1490,18,6,1,20,1,117,1,7,1,68,10,1,1,1,11,1
"1491",1491,18,6,1,19,19,1903,2,99,9,999,11,9,9,2,4,1
"1492",1492,18,6,1,6,5,502,2,99,2,29,4,1,9,1,4,2
"1493",1493,18,6,1,21,10,1016,2,99,1,39,6,1,9,6,3,1
"1494",1494,18,6,1,0,11,1102,2,99,1,30,5,1,2,4,1,1
"1495",1495,19,6,2,19,1,114,2,99,1,42,7,1,1,7,99,1
"1496",1496,19,6,2,19,1,116,2,99,1,27,4,1,1,3,7,1
"1497",1497,19,6,2,20,19,1901,1,99,9,999,11,9,9,1,99,1
"1498",1498,19,6,2,18,7,705,2,99,1,35,6,1,1,3,5,1
"1499",1499,20,6,3,1,1,101,1,3,1,32,5,1,2,1,4,1
"1500",1500,20,6,3,11,1,101,1,1,1,48,8,1,1,4,1,1
"1501",1501,20,6,3,16,1,101,1,4,1,54,9,1,1,1,4,1
"1502",1502,20,6,3,23,1,101,1,13,1,24,3,1,1,1,1,1
"1503",1503,20,6,3,8,10,1014,2,99,1,23,3,1,1,5,2,1
"1504",1504,20,6,3,3,12,1201,2,99,1,40,7,1,2,3,6,4
"1505",1505,20,6,3,23,4,410,2,99,1,31,5,1,2,1,4,2
"1506",1506,21,6,4,13,1,101,1,16,1,36,6,1,1,12,1,1
"1507",1507,21,6,4,10,1,101,1,1,1,23,3,1,1,4,99,1
"1508",1508,21,6,4,7,1,101,1,19,1,26,4,1,1,1,2,1
"1509",1509,21,6,4,20,1,101,1,10,1,52,9,1,1,1,1,1
"1510",1510,21,6,4,22,22,2201,2,99,1,34,5,1,2,1,6,1
"1511",1511,21,6,4,18,19,1901,2,99,1,30,5,1,1,3,4,1
"1512",1512,21,6,4,8,5,501,2,99,1,34,5,1,1,4,99,3
"1513",1513,21,6,4,11,5,501,2,99,1,56,10,1,2,3,2,1
"1514",1514,21,6,4,14,10,1001,2,99,1,40,7,1,1,3,5,1
"1515",1515,21,6,4,7,9,901,2,99,2,22,3,1,1,1,9,2
"1516",1516,21,6,4,14,13,1301,2,99,1,53,9,1,1,3,6,2
"1517",1517,22,6,5,10,1,101,1,1,1,30,5,1,1,1,2,1
"1518",1518,22,6,5,15,1,101,1,13,2,22,3,1,1,1,3,1
"1519",1519,22,6,5,1,1,101,1,12,1,28,4,1,1,4,1,1
"1520",1520,22,6,5,9,5,508,2,99,1,35,6,1,9,4,5,1
"1521",1521,22,6,5,11,10,1001,2,99,1,30,5,1,9,4,1,3
"1522",1522,22,6,5,19,10,1001,1,1,1,19,2,1,9,4,5,2
"1523",1523,22,6,5,6,11,1101,2,99,1,52,9,1,9,4,5,1
"1524",1524,22,6,5,5,12,1201,2,99,1,30,5,1,1,5,2,1
"1525",1525,22,6,5,18,17,1701,2,99,9,999,11,9,9,2,10,3
"1526",1526,23,6,6,0,1,101,1,1,1,21,3,1,9,1,1,1
"1527",1527,23,6,6,14,1,101,1,6,1,19,2,1,9,4,99,2
"1528",1528,23,6,6,0,1,101,1,17,1,51,9,1,9,1,4,1
"1529",1529,23,6,6,10,1,108,1,7,1,24,3,1,1,3,3,1
"1530",1530,23,6,6,6,1,102,2,99,1,35,6,1,1,3,2,1
"1531",1531,23,6,6,22,1,103,2,99,1,24,3,1,2,1,2,2
"1532",1532,23,6,6,22,1,113,2,99,1,33,5,1,9,3,1,1
"1533",1533,23,6,6,22,5,501,2,99,1,21,3,1,9,1,5,3
"1534",1534,23,6,6,17,10,1001,2,99,1,32,5,1,9,2,4,1
"1535",1535,23,6,6,10,16,1601,2,99,9,999,11,9,9,7,99,3
"1536",1536,23,6,6,19,16,1601,2,99,2,27,4,1,2,1,2,1
"1537",1537,23,6,6,16,2,201,2,99,1,60,10,1,1,4,3,1
"1538",1538,23,6,6,0,18,1801,2,99,1,30,5,1,9,4,5,1
"1539",1539,23,6,6,10,7,701,2,99,1,36,6,1,9,1,14,1
"1540",1540,24,6,7,5,1,101,2,12,1,22,3,1,9,1,1,2
"1541",1541,24,6,7,11,1,101,1,10,1,24,3,1,9,99,99,2
"1542",1542,24,6,7,18,1,107,2,99,9,999,11,9,9,7,1,1
"1543",1543,24,6,7,9,1,113,2,99,1,23,3,1,9,1,5,1
"1544",1544,24,6,7,13,1,111,2,99,1,33,5,1,9,3,1,1
"1545",1545,24,6,7,12,20,2001,2,99,1,44,7,1,9,3,6,1
"1546",1546,24,6,7,19,20,2001,2,99,1,44,7,1,9,1,8,1
"1547",1547,24,6,7,15,19,1901,2,99,9,999,11,9,9,5,99,2
"1548",1548,24,6,7,13,5,501,2,99,1,43,7,1,9,1,11,1
"1549",1549,24,6,7,0,9,901,2,99,1,40,7,1,9,3,6,1
"1550",1550,24,6,7,2,16,1601,1,2,1,33,5,1,9,2,3,1
"1551",1551,24,6,7,17,16,1601,2,99,1,20,3,1,9,4,99,3
"1552",1552,24,6,7,23,17,1701,2,99,1,21,3,1,9,1,5,1
"1553",1553,25,6,1,15,1,101,1,6,1,23,3,1,1,1,4,1
"1554",1554,25,6,1,16,1,101,1,13,9,999,11,9,9,5,99,1
"1555",1555,25,6,1,5,1,101,1,7,1,39,6,1,9,10,2,1
"1556",1556,25,6,1,14,1,115,1,2,1,46,8,1,9,6,1,1
"1557",1557,25,6,1,7,1,114,2,99,9,999,11,9,9,11,2,3
"1558",1558,25,6,1,12,1,108,1,4,1,27,4,1,9,1,5,1
"1559",1559,25,6,1,11,22,2201,2,99,1,62,10,1,9,3,1,1
"1560",1560,25,6,1,0,17,1712,2,99,9,999,11,9,9,3,9,1
"1561",1561,25,6,1,6,7,718,2,99,1,34,5,1,9,3,5,3
"1562",1562,25,6,1,19,7,713,2,99,1,19,2,1,9,4,99,2
"1563",1563,25,6,1,20,4,415,2,99,1,25,4,1,9,3,5,1
"1564",1564,26,6,2,20,1,101,1,1,1,29,4,1,1,4,5,1
"1565",1565,26,6,2,6,1,101,1,9,1,33,5,1,1,3,5,1
"1566",1566,26,6,2,6,1,101,1,1,1,34,5,1,1,3,5,1
"1567",1567,26,6,2,7,1,115,2,99,9,999,11,9,9,7,1,1
"1568",1568,26,6,2,14,1,108,1,2,1,37,6,1,1,4,99,1
"1569",1569,26,6,2,20,14,1415,2,99,1,18,2,1,1,4,99,1
"1570",1570,26,6,2,23,4,406,2,99,9,999,11,9,9,5,99,1
"1571",1571,27,6,3,19,1,101,1,6,1,26,4,1,9,12,1,1
"1572",1572,27,6,3,23,1,117,1,9,9,999,11,9,9,1,99,1
"1573",1573,27,6,3,19,21,2106,1,99,1,57,10,1,2,2,5,1
"1574",1574,27,6,3,11,6,604,2,99,1,26,4,1,9,4,99,2
"1575",1575,27,6,3,18,4,401,1,1,9,999,11,9,9,4,99,1
"1576",1576,28,6,4,23,1,101,1,2,1,32,5,1,1,3,2,1
"1577",1577,28,6,4,9,1,101,1,7,9,999,11,9,9,1,99,1
"1578",1578,28,6,4,23,1,101,1,12,9,999,11,9,9,1,99,1
"1579",1579,28,6,4,2,1,108,1,3,9,999,11,9,9,5,99,1
"1580",1580,28,6,4,16,5,511,2,99,9,999,11,9,9,6,2,1
"1581",1581,28,6,4,17,10,1001,1,99,1,49,8,1,1,4,99,3
"1582",1582,28,6,4,15,13,1302,1,1,1,27,4,1,1,4,4,1
"1583",1583,28,6,4,14,13,1306,2,99,1,31,5,1,2,3,99,1
"1584",1584,28,6,4,19,8,802,2,99,1,34,5,1,9,3,4,2
"1585",1585,28,6,4,16,18,1801,2,99,1,62,10,1,9,4,99,3
"1586",1586,28,6,4,7,18,1801,2,99,1,29,4,1,9,1,4,1
"1587",1587,29,6,5,23,1,101,1,9,1,26,4,1,2,1,1,1
"1588",1588,29,6,5,6,1,102,2,99,9,999,11,9,9,5,99,1
"1589",1589,29,6,5,0,1,117,2,99,1,26,4,1,9,1,1,1
"1590",1590,29,6,5,20,9,901,2,99,1,28,4,1,9,3,3,1
"1591",1591,29,6,5,18,12,1201,2,99,1,50,9,1,9,1,1,1
"1592",1592,29,6,5,15,12,1201,2,99,9,999,11,9,9,1,4,1
"1593",1593,29,6,5,6,14,1401,2,99,9,999,11,9,9,9,4,4
"1594",1594,29,6,5,14,14,1401,2,99,1,30,5,1,9,14,1,1
"1595",1595,30,6,6,8,1,101,1,1,1,28,4,1,9,4,5,1
"1596",1596,30,6,6,2,1,101,1,6,2,55,10,1,9,1,1,1
"1597",1597,30,6,6,10,1,105,2,99,1,55,10,1,9,6,2,1
"1598",1598,30,6,6,2,1,102,2,99,1,21,3,1,9,1,14,2
"1599",1599,30,6,6,3,1,101,1,10,1,39,6,1,9,4,1,1
"1600",1600,30,6,6,12,1,101,1,13,1,20,3,1,9,5,2,4
"1601",1601,30,6,6,10,1,102,2,99,1,30,5,1,9,12,1,2
"1602",1602,30,6,6,14,1,115,2,99,2,38,6,1,9,1,5,1
"1603",1603,30,6,6,15,19,1903,2,99,1,26,4,1,9,3,9,1
"1604",1604,30,6,6,9,6,601,2,99,1,21,3,1,9,3,2,1
"1605",1605,30,6,6,20,10,1002,2,99,1,47,8,1,9,6,8,1
"1606",1606,30,6,6,15,9,901,1,2,1,25,4,1,2,4,1,1
"1607",1607,30,6,6,16,9,901,2,99,1,62,10,1,2,1,2,1
"1608",1608,30,6,6,17,9,901,2,99,1,33,5,1,1,3,6,1
"1609",1609,30,6,6,1,18,1801,2,99,1,26,4,1,2,1,4,1
"1610",1610,30,6,6,23,18,1801,2,99,1,18,2,1,9,4,2,2
"1611",1611,30,6,6,16,17,1701,2,99,1,25,4,1,1,9,3,1
"1612",1612,1,7,7,2,1,107,2,99,9,999,11,9,9,1,2,1
"1613",1613,1,7,7,0,1,101,1,18,1,23,3,1,1,3,2,3
"1614",1614,1,7,7,10,1,101,1,6,1,25,4,1,2,4,5,1
"1615",1615,1,7,7,3,1,101,1,10,1,42,7,1,2,1,1,1
"1616",1616,1,7,7,23,1,101,1,5,1,65,10,1,1,1,2,1
"1617",1617,1,7,7,19,1,101,1,12,1,30,5,1,2,2,5,2
"1618",1618,1,7,7,23,1,101,1,11,1,29,4,1,1,1,3,1
"1619",1619,1,7,7,11,1,108,1,3,2,50,9,1,1,1,2,2
"1620",1620,1,7,7,15,1,108,1,3,1,68,10,1,1,3,1,1
"1621",1621,1,7,7,17,1,108,1,7,1,43,7,1,1,3,5,1
"1622",1622,1,7,7,15,21,2101,1,5,1,24,3,1,1,9,2,1
"1623",1623,1,7,7,21,19,1901,2,99,1,21,3,1,9,4,5,1
"1624",1624,2,7,1,18,1,101,1,7,2,27,4,1,9,1,5,3
"1625",1625,2,7,1,5,1,115,1,12,1,33,5,1,9,1,4,2
"1626",1626,2,7,1,20,1,101,1,7,1,48,8,1,9,1,2,1
"1627",1627,2,7,1,18,20,2001,2,99,1,25,4,1,9,1,2,1
"1628",1628,2,7,1,11,5,501,2,99,1,22,3,1,9,2,3,1
"1629",1629,2,7,1,18,8,801,2,99,1,23,3,1,9,9,1,3
"1630",1630,2,7,1,21,8,801,2,99,9,999,11,9,9,9,99,4
"1631",1631,2,7,1,9,16,1601,2,99,1,23,3,1,9,3,9,1
"1632",1632,2,7,1,21,3,301,2,99,1,52,9,1,9,5,6,1
"1633",1633,2,7,1,21,3,301,2,99,1,24,3,1,9,5,2,1
"1634",1634,3,7,2,9,1,114,2,99,1,35,6,1,9,2,2,1
"1635",1635,3,7,2,16,4,412,2,99,1,25,4,1,9,9,2,3
"1636",1636,4,7,3,18,1,110,2,99,1,53,9,1,9,4,5,1
"1637",1637,4,7,3,9,5,501,2,99,1,27,4,1,9,9,99,1
"1638",1638,4,7,3,10,11,1103,2,99,1,65,10,1,1,3,1,2
"1639",1639,5,7,4,23,1,101,1,18,2,44,7,1,1,1,4,1
"1640",1640,5,7,4,23,1,101,1,15,9,999,11,9,9,2,4,2
"1641",1641,5,7,4,11,1,101,1,7,1,39,6,1,1,10,99,1
"1642",1642,5,7,4,15,1,114,1,99,9,999,11,9,9,7,10,2
"1643",1643,5,7,4,21,1,110,1,99,1,20,3,1,9,4,99,3
"1644",1644,5,7,4,19,5,507,2,99,1,49,8,1,9,4,99,2
"1645",1645,5,7,4,13,5,511,2,99,1,25,4,1,9,1,2,2
"1646",1646,5,7,4,22,12,1202,1,1,1,18,2,1,9,3,5,1
"1647",1647,5,7,4,14,12,1225,2,99,1,15,2,2,9,2,5,3
"1648",1648,5,7,4,9,12,1208,2,99,1,34,5,1,1,3,99,1
"1649",1649,5,7,4,20,13,1302,2,99,1,31,5,1,2,5,2,2
"1650",1650,5,7,4,20,17,1701,2,99,9,999,11,9,9,2,99,1
"1651",1651,6,7,5,2,1,102,2,99,1,30,5,1,1,1,4,2
"1652",1652,6,7,5,17,1,108,2,3,1,35,6,1,1,3,3,2
"1653",1653,6,7,5,12,22,2201,2,99,9,999,11,9,9,3,2,1
"1654",1654,6,7,5,11,21,2106,2,99,9,999,11,9,9,3,11,1
"1655",1655,6,7,5,6,5,507,2,99,9,999,11,9,9,1,99,1
"1656",1656,6,7,5,18,5,501,2,99,1,45,8,1,9,3,1,2
"1657",1657,6,7,5,18,10,1001,2,99,1,35,6,1,1,3,2,1
"1658",1658,6,7,5,22,11,1109,2,99,9,999,11,9,9,6,2,2
"1659",1659,6,7,5,21,9,903,2,99,9,999,11,9,9,1,99,1
"1660",1660,6,7,5,19,2,201,2,99,1,32,5,1,1,4,5,1
"1661",1661,6,7,5,14,2,201,2,99,1,40,7,1,1,9,1,1
