"","num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
"2393",3307,8,12,9,2,6,10,2,1,41,1,1,6,16,1988,1
"2394",1137,12,4,9,7,21,5,2,1,41,1,1,6,2,9999,1
"2395",1105,11,4,9,6,10,1,1,1,41,1,1,7,7,1976,1
"2396",1237,22,4,9,3,6,15,2,1,41,1,1,7,3,1993,1
"2397",463,12,2,9,4,11,17,2,1,41,1,1,11,99,9999,1
"2398",487,14,2,9,6,1,1,2,1,41,1,1,12,7,1986,1
"2399",1497,18,5,9,1,18,11,1,1,41,1,1,14,1,9999,1
"2400",3071,2,11,9,1,20,17,2,1,42,1,9,1,9,1992,1
"2401",2998,25,10,9,7,20,1,2,1,42,1,9,2,1,1987,1
"2402",2127,1,8,9,6,14,18,2,1,42,1,9,2,5,2008,1
"2403",2197,1,8,9,6,14,18,2,1,42,1,9,2,5,2008,1
"2404",2267,1,8,9,6,14,18,2,1,42,1,9,2,5,2008,1
"2405",2391,15,8,9,6,16,19,2,1,42,1,9,3,3,1989,1
"2406",1343,4,5,9,1,17,5,2,1,42,1,9,3,6,2008,1
"2407",1254,24,4,9,5,8,5,2,1,42,1,9,3,4,2009,1
"2408",3079,3,11,9,2,18,8,2,1,42,1,9,3,1,1984,3
"2409",3371,16,12,9,3,7,15,2,1,42,1,9,3,2,9999,4
"2410",3159,17,11,9,2,8,3,2,1,42,1,9,5,2,2008,3
"2411",1787,25,6,9,4,15,19,2,1,42,1,9,6,2,1991,1
"2412",3415,20,12,9,7,10,7,2,1,42,1,9,6,3,9999,1
"2413",3374,17,12,9,4,14,1,2,1,42,1,9,7,2,9999,1
"2414",721,4,3,9,3,19,16,2,1,42,1,9,9,2,2004,1
"2415",2600,7,9,9,1,13,16,2,1,42,1,9,9,99,9999,3
"2416",1561,28,5,9,4,22,16,2,1,42,1,2,1,8,1994,1
"2417",865,17,3,9,2,21,14,1,1,42,1,2,1,6,1995,1
"2418",2961,21,10,9,3,13,13,1,1,42,1,2,1,4,2000,1
"2419",1309,1,5,9,5,21,10,2,1,42,1,2,1,2,2002,1
"2420",1429,11,5,9,1,22,1,1,1,42,1,2,1,2,2006,1
"2421",164,16,1,9,5,20,20,2,1,42,1,2,1,3,9999,1
"2422",3299,7,12,9,1,8,1,1,1,42,1,2,1,2,9999,1
"2423",3210,24,11,9,2,22,9,2,1,42,1,2,2,6,2001,3
"2424",1037,4,4,9,6,2,4,2,1,42,1,2,3,5,1991,1
"2425",3302,7,12,9,1,14,10,2,1,42,1,2,3,6,1993,1
"2426",2735,25,9,9,5,8,12,2,1,42,1,2,3,9,1996,1
"2427",2886,14,10,9,3,15,10,2,1,42,1,2,3,2,2007,1
"2428",118,12,1,9,1,0,12,2,1,42,1,2,3,8,9999,1
"2429",1996,18,7,9,6,2,1,2,1,42,1,2,3,2,1998,2
"2430",3301,7,12,9,1,19,19,2,1,42,1,1,1,2,1998,1
"2431",1684,13,6,9,6,15,1,1,2,42,1,1,1,1,2001,1
"2432",2380,13,8,9,4,7,10,2,1,42,1,1,1,11,2002,1
"2433",940,26,3,9,4,22,1,2,1,42,1,1,1,8,2003,1
"2434",2432,19,8,9,3,22,1,1,1,42,1,1,1,3,2005,1
"2435",2532,28,8,9,5,16,12,2,1,42,1,1,1,9,9999,1
"2436",3395,19,12,9,6,19,11,2,1,42,1,1,1,2,9999,1
"2437",93,10,1,9,6,1,11,1,1,42,1,1,1,1,1992,2
"2438",3146,14,11,9,6,14,1,1,1,42,1,1,2,99,2005,1
"2439",1655,8,6,9,1,20,9,2,1,42,1,1,2,99,9999,2
"2440",94,10,1,9,6,23,13,1,1,42,1,1,3,1,1987,1
"2441",2121,1,8,9,6,17,12,2,1,42,1,1,3,1,1989,1
"2442",2191,1,8,9,6,17,12,2,1,42,1,1,3,1,1989,1
"2443",2261,1,8,9,6,17,12,2,1,42,1,1,3,1,1989,1
"2444",3097,6,11,9,5,19,22,2,1,42,1,1,3,4,1999,1
"2445",2162,4,8,9,2,11,1,1,1,42,1,1,3,5,9999,1
"2446",2232,4,8,9,2,11,1,1,1,42,1,1,3,5,9999,1
"2447",2302,4,8,9,2,11,1,1,1,42,1,1,3,5,9999,1
"2448",169,16,1,9,5,2,8,2,1,42,1,1,3,6,1987,2
"2449",253,25,1,9,7,4,1,1,1,42,1,1,3,5,2007,2
"2450",369,3,2,9,2,19,4,2,1,42,1,1,3,99,2007,2
"2451",10,1,1,9,4,16,5,2,1,42,1,1,3,2,2008,2
"2452",1252,24,4,9,5,19,5,2,2,42,1,1,3,4,1991,3
"2453",1972,14,7,9,2,13,11,2,1,42,1,1,4,5,2008,4
"2454",420,8,2,9,7,1,2,2,1,42,1,1,5,2,1988,1
"2455",2912,17,10,9,6,22,19,2,1,42,1,1,5,2,2008,1
"2456",306,30,1,9,5,13,1,2,1,42,1,1,6,9,1995,1
"2457",170,16,1,9,5,11,2,2,1,42,1,1,7,99,9999,1
"2458",359,2,2,9,1,8,19,2,1,42,1,1,7,2,9999,1
"2459",1048,6,4,9,1,11,22,2,1,42,1,1,7,4,9999,1
"2460",1921,9,7,9,4,10,8,2,1,42,1,1,8,2,1996,1
"2461",1098,10,4,9,5,23,5,2,1,42,1,1,9,6,2007,1
"2462",2881,13,10,9,2,8,16,2,1,42,1,1,9,2,9999,3
"2463",1718,16,6,9,2,21,1,1,1,42,1,1,12,6,1988,1
"2464",299,30,1,9,5,6,1,1,1,42,1,1,12,1,1997,1
"2465",3475,26,12,9,6,18,1,1,1,43,1,9,1,2,9999,1
"2466",2689,18,9,9,5,20,5,2,1,43,1,9,1,11,9999,2
"2467",3087,4,11,9,3,18,4,2,1,43,1,9,3,1,1998,1
"2468",696,2,3,9,1,17,10,1,1,43,1,9,3,99,9999,1
"2469",1130,12,4,9,7,2,5,2,1,43,1,9,3,2,9999,1
"2470",1022,3,4,9,5,21,19,2,1,43,1,9,3,6,9999,2
"2471",3267,3,12,9,4,19,22,2,1,43,1,9,3,5,9999,2
"2472",2673,16,9,9,3,0,5,2,1,43,1,9,4,1,2006,2
"2473",1532,23,5,9,6,4,1,1,1,43,1,9,4,5,2008,2
"2474",2855,10,10,9,6,7,2,2,1,43,1,9,5,2,2002,1
"2475",2183,6,8,9,4,11,16,2,1,43,1,9,5,99,9999,1
"2476",2253,6,8,9,4,11,16,2,1,43,1,9,5,99,9999,1
"2477",2323,6,8,9,4,11,16,2,1,43,1,9,5,99,9999,1
"2478",2111,31,7,9,5,8,4,2,1,43,1,9,5,9,1983,4
"2479",2695,18,9,9,5,18,18,2,1,43,1,9,6,2,9999,1
"2480",2899,15,10,9,4,22,18,2,1,43,1,9,6,99,9999,1
"2481",2939,18,10,9,7,18,6,2,1,43,1,9,6,99,9999,1
"2482",1293,28,4,9,2,7,10,2,1,43,1,9,7,2,9999,1
"2483",994,30,3,9,1,10,2,2,1,43,1,9,11,99,9999,1
"2484",3380,18,12,9,5,8,1,1,1,43,1,9,12,2,9999,1
"2485",1946,12,7,9,7,21,1,1,2,43,1,2,1,4,9999,1
"2486",2878,13,10,9,2,22,20,1,1,43,1,2,2,8,9999,1
"2487",126,13,1,9,2,17,6,2,1,43,1,2,3,5,1985,1
"2488",2999,25,10,9,7,20,16,2,1,43,1,2,3,3,1985,1
"2489",1354,5,5,9,2,18,21,1,1,43,1,2,3,4,1996,1
"2490",1984,16,7,9,4,2,6,2,1,43,1,2,3,3,1997,1
"2491",2658,15,9,9,2,18,1,2,1,43,1,2,3,10,2000,2
"2492",2062,26,7,9,7,13,1,1,1,43,1,1,1,2,1990,1
"2493",3254,1,12,9,2,10,18,2,1,43,1,1,1,1,1999,1
"2494",1556,28,5,9,4,20,1,1,1,43,1,1,1,9,9999,1
"2495",307,30,1,9,5,19,1,1,2,43,1,1,2,5,2005,1
"2496",1232,22,4,9,3,13,1,1,1,43,1,1,2,5,2008,1
"2497",198,18,1,9,7,23,16,2,1,43,1,1,2,2,9999,2
"2498",431,8,2,9,7,9,4,2,1,43,1,1,3,6,1988,1
"2499",1310,1,5,9,5,12,13,2,1,43,1,1,3,2,1994,1
"2500",2394,15,8,9,6,17,14,2,1,43,1,1,3,9,2005,1
"2501",975,29,3,9,7,3,1,1,1,43,1,1,3,99,9999,1
"2502",1663,10,6,9,3,2,8,2,1,43,1,1,3,2,1985,3
"2503",238,23,1,9,5,11,8,1,1,43,1,1,4,5,9999,1
"2504",276,26,1,9,1,12,11,2,1,43,1,1,4,99,9999,4
"2505",2170,4,8,9,2,15,16,2,1,43,1,1,5,2,1983,1
"2506",2240,4,8,9,2,15,16,2,1,43,1,1,5,2,1983,1
"2507",2310,4,8,9,2,15,16,2,1,43,1,1,5,2,1983,1
"2508",961,28,3,9,6,13,22,2,1,43,1,1,5,99,2007,1
"2509",2359,10,8,9,1,18,7,2,1,43,1,1,5,2,9999,1
"2510",464,12,2,9,4,22,5,2,1,43,1,1,6,99,9999,1
"2511",1528,22,5,9,5,19,10,1,1,43,1,1,9,3,1987,1
"2512",2704,19,9,9,6,6,6,2,1,43,1,1,11,2,9999,4
"2513",274,26,1,9,1,21,19,2,1,44,1,9,1,5,9999,2
"2514",573,21,2,9,6,19,8,2,1,44,1,9,1,6,1994,1
"2515",3093,5,11,9,4,6,18,2,1,44,1,9,1,4,2000,1
"2516",3003,26,10,9,1,16,9,1,1,44,1,9,1,10,1999,2
"2517",3250,30,11,9,1,7,7,2,1,44,1,9,3,4,1987,1
"2518",100,10,1,9,6,17,8,2,1,44,1,9,5,99,9999,1
"2519",1060,7,4,9,2,13,1,1,1,44,1,9,6,2,9999,1
"2520",716,4,3,9,3,12,1,1,1,44,1,9,9,2,2008,1
"2521",2496,24,8,9,1,11,18,2,1,44,1,9,12,4,9999,1
"2522",2602,8,9,9,2,10,1,1,1,44,1,9,12,1,9999,1
"2523",813,12,3,9,4,18,13,2,1,44,1,2,2,6,9999,1
"2524",1999,18,7,9,6,0,19,2,1,44,1,2,3,2,1989,1
"2525",478,13,2,9,5,20,3,1,1,44,1,2,3,2,1999,2
"2526",2800,2,10,9,5,21,9,1,1,44,1,2,4,99,9999,1
"2527",585,22,2,9,7,10,1,1,1,44,1,1,1,3,2004,1
"2528",2974,23,10,9,5,14,1,1,1,44,1,1,1,4,2006,1
"2529",1535,23,5,9,6,20,1,1,1,44,1,1,1,3,2007,1
"2530",132,13,1,9,2,22,4,2,1,44,1,1,1,1,9999,2
"2531",1451,14,5,9,4,14,16,2,1,44,1,1,3,4,2006,4
"2532",2570,3,9,9,4,0,20,1,1,44,1,1,4,5,2008,1
"2533",1186,18,4,9,6,2,5,2,1,44,1,1,4,99,9999,2
"2534",2790,1,10,9,4,1,5,2,1,44,1,1,6,99,9999,1
"2535",1785,24,6,9,3,9,7,2,1,44,1,1,7,99,9999,1
"2536",1736,18,6,9,4,7,16,2,1,44,1,1,9,1,2008,3
"2537",3444,23,12,9,3,12,10,2,1,44,1,1,11,2,2006,1
"2538",2382,13,8,9,4,8,17,2,1,44,1,1,11,4,9999,1
"2539",810,12,3,9,4,15,9,1,2,45,1,9,1,4,2002,1
"2540",1399,9,5,9,6,16,1,1,1,45,1,9,1,8,2002,1
"2541",1004,31,3,9,2,11,1,1,1,45,1,9,1,99,2006,1
"2542",3304,7,12,9,1,4,18,2,1,45,1,9,2,4,2006,2
"2543",2597,7,9,9,1,18,16,2,1,45,1,9,2,11,9999,2
"2544",2649,13,9,9,7,16,8,2,2,45,1,9,2,99,9999,4
"2545",3129,10,11,9,2,17,1,1,1,45,1,9,3,99,1987,1
"2546",2401,16,8,9,7,8,1,1,1,45,1,9,3,5,2005,1
"2547",1526,22,5,9,5,14,22,2,1,45,1,9,3,9,9999,2
"2548",3520,31,12,9,4,8,20,2,1,45,1,9,3,2,9999,3
"2549",2509,26,8,9,3,17,1,1,1,45,1,9,4,2,2000,1
"2550",454,11,2,9,3,16,1,2,1,45,1,9,4,5,9999,2
"2551",2444,20,8,9,4,19,10,2,1,45,1,9,4,99,9999,2
"2552",1086,9,4,9,4,23,9,2,1,45,1,9,4,1,9999,4
"2553",2769,28,9,9,1,12,11,2,1,45,1,9,5,99,9999,1
"2554",3327,11,12,9,5,10,10,2,1,45,1,9,6,2,1997,1
"2555",1711,15,6,9,1,15,5,2,1,45,1,9,6,1,9999,1
"2556",804,11,3,9,3,18,2,2,1,45,1,9,9,3,2008,1
"2557",124,13,1,9,2,1,1,1,1,45,1,2,1,10,1995,1
"2558",1945,12,7,9,7,22,1,1,1,45,1,2,1,5,9999,1
"2559",3161,17,11,9,2,17,1,1,1,45,1,2,1,2,9999,1
"2560",509,15,2,9,7,16,19,2,1,45,1,2,1,2,9999,2
"2561",2944,19,10,9,1,22,20,2,2,45,1,2,2,11,1997,1
"2562",2093,29,7,9,3,2,16,1,1,45,1,2,3,1,9999,1
"2563",1598,2,6,9,2,15,12,2,1,45,1,2,3,3,9999,2
"2564",2107,31,7,9,5,23,20,1,1,45,1,2,4,7,9999,1
"2565",2541,29,8,9,6,17,17,2,1,45,1,2,4,5,2004,2
"2566",927,24,3,9,2,5,18,2,1,45,1,2,6,7,1985,1
"2567",1509,19,5,9,2,17,1,1,1,45,1,2,9,2,9999,1
"2568",652,27,2,9,5,15,9,1,1,45,1,1,1,5,1998,1
"2569",2609,8,9,9,2,13,15,1,1,45,1,1,1,6,1999,1
"2570",2370,12,8,9,3,14,9,1,1,45,1,1,1,7,2003,1
"2571",2012,19,7,9,7,14,18,2,1,45,1,1,1,4,2009,1
"2572",1184,18,4,9,6,11,1,1,1,45,1,1,1,4,9999,1
"2573",2783,29,9,9,2,20,3,2,1,45,1,1,1,99,9999,2
"2574",1782,23,6,9,2,20,17,2,1,45,1,1,1,99,9999,3
"2575",1686,13,6,9,6,14,1,1,2,45,1,1,2,10,2000,1
"2576",244,24,1,9,6,21,10,2,2,45,1,1,2,99,9999,2
"2577",65,7,1,9,3,20,1,1,1,45,1,1,3,8,1997,1
"2578",1573,30,5,9,6,18,9,1,1,45,1,1,3,2,1999,1
"2579",1616,4,6,9,4,0,17,1,1,45,1,1,3,99,1999,1
"2580",3114,8,11,9,7,1,1,1,1,45,1,1,3,2,2001,1
"2581",545,19,2,9,4,22,1,1,1,45,1,1,3,2,2003,1
"2582",2164,4,8,9,2,19,19,2,1,45,1,1,3,2,2009,1
"2583",2234,4,8,9,2,19,19,2,1,45,1,1,3,2,2009,1
"2584",2304,4,8,9,2,19,19,2,1,45,1,1,3,2,2009,1
"2585",2950,20,10,9,2,7,5,2,1,45,1,1,3,3,9999,1
"2586",2371,12,8,9,3,17,9,2,1,45,1,1,3,14,1983,2
"2587",1538,23,5,9,6,12,2,2,1,45,1,1,3,2,1985,2
"2588",263,25,1,9,7,14,15,2,1,45,1,1,3,4,1991,2
"2589",1460,15,5,9,5,16,19,1,1,45,1,1,3,4,2008,2
"2590",780,8,3,9,7,15,14,2,1,45,1,1,3,2,1987,3
"2591",2488,24,8,9,1,9,21,2,1,45,1,1,3,4,1997,3
"2592",894,21,3,9,6,17,1,1,1,45,1,1,4,3,2006,1
"2593",1244,23,4,9,4,19,5,2,1,45,1,1,4,9,2007,1
"2594",1579,31,5,9,7,4,1,1,1,45,1,1,4,4,9999,2
"2595",1188,18,4,9,6,23,6,2,1,45,1,1,5,2,1985,1
"2596",1831,29,6,9,1,15,9,2,1,45,1,1,5,2,1985,1
"2597",285,27,1,9,2,7,9,1,1,45,1,1,5,2,1989,1
"2598",1369,6,5,9,3,17,12,2,1,45,1,1,5,2,2005,1
"2599",1435,12,5,9,2,16,8,2,1,45,1,1,5,2,2007,1
"2600",658,28,2,9,6,18,1,2,1,45,1,1,5,99,9999,1
"2601",1917,9,7,9,4,14,5,2,1,45,1,1,7,2,1984,1
"2602",620,24,2,9,2,11,18,2,1,45,1,1,7,2,9999,1
"2603",889,20,3,9,5,18,16,2,1,45,1,1,9,2,2008,1
"2604",2346,8,8,9,6,8,11,2,1,45,1,1,12,6,1983,1
"2605",1685,13,6,9,6,12,1,1,1,45,1,1,12,4,9999,1
"2606",1923,9,7,9,4,17,1,1,1,45,1,1,12,7,9999,1
"2607",2467,22,8,9,6,17,9,2,1,46,1,9,1,4,1994,1
"2608",3315,9,12,9,3,11,22,2,1,46,1,9,1,4,9999,1
"2609",995,31,3,9,2,22,1,1,1,46,1,9,2,3,2002,1
"2610",1277,26,4,9,7,19,13,2,1,46,1,9,2,3,2007,1
"2611",3476,26,12,9,6,22,5,2,1,46,1,9,3,5,9999,1
"2612",3116,8,11,9,7,0,21,2,1,46,1,9,3,1,9999,2
"2613",860,16,3,9,1,7,1,1,1,46,1,9,4,3,9999,1
"2614",841,14,3,9,6,12,1,1,1,46,1,9,5,1,9999,4
"2615",3332,12,12,9,6,4,1,1,1,46,1,9,10,2,9999,1
"2616",3256,1,12,9,2,10,4,2,1,46,1,9,11,2,2001,1
"2617",3034,30,10,9,5,18,14,2,2,46,1,9,11,99,9999,2
"2618",3391,19,12,9,6,15,21,1,1,46,1,9,14,1,2007,1
"2619",2613,9,9,9,3,19,1,1,1,46,1,2,1,1,1990,1
"2620",1766,21,6,9,7,16,1,2,1,46,1,2,1,2,9999,1
"2621",1950,12,7,9,7,19,10,1,1,46,1,2,1,6,1994,2
"2622",1136,12,4,9,7,18,5,2,1,46,1,2,2,10,9999,1
"2623",1116,11,4,9,6,21,6,2,1,46,1,2,2,6,1992,2
"2624",3089,5,11,9,4,12,22,2,1,46,1,2,3,6,1994,1
"2625",1539,23,5,9,6,18,2,2,1,46,1,2,3,4,9999,1
"2626",2802,2,10,9,5,21,13,2,1,46,1,2,3,1,9999,1
"2627",3407,20,12,9,7,19,11,2,1,46,1,2,3,9,9999,1
"2628",1911,7,7,9,2,12,4,2,1,46,1,2,3,5,1982,2
"2629",771,8,3,9,7,16,16,2,1,46,1,2,3,3,1971,3
"2630",2118,1,8,9,6,10,1,1,1,46,1,1,1,11,2001,1
"2631",2188,1,8,9,6,10,1,1,1,46,1,1,1,11,2001,1
"2632",2258,1,8,9,6,10,1,1,1,46,1,1,1,11,2001,1
"2633",160,16,1,9,5,12,1,1,1,46,1,1,1,4,2002,1
"2634",3018,29,10,9,4,15,1,1,1,46,1,1,1,2,9999,1
"2635",3232,28,11,9,6,21,19,2,1,46,1,1,1,99,1999,2
"2636",1913,8,7,9,3,13,17,2,1,46,1,1,2,4,1987,1
"2637",395,6,2,9,5,7,1,1,1,46,1,1,2,4,9999,1
"2638",674,1,3,9,7,18,9,1,1,46,1,1,2,2,1997,2
"2639",2617,10,9,9,4,12,22,1,1,46,1,1,3,99,1993,1
"2640",2553,31,8,9,1,16,5,2,1,46,1,1,3,2,1996,1
"2641",38,3,1,9,6,13,16,2,1,46,1,1,3,2,2000,1
"2642",973,28,3,9,6,10,17,2,1,46,1,1,3,99,9999,1
"2643",1574,30,5,9,6,7,16,2,1,46,1,1,3,2,1982,2
"2644",290,28,1,9,3,19,2,2,1,46,1,1,3,9,2007,2
"2645",925,24,3,9,2,9,8,2,1,46,1,1,3,2,2006,3
"2646",3460,24,12,9,4,0,13,2,1,46,1,1,4,2,9999,2
"2647",2946,19,10,9,1,8,12,1,1,46,1,1,6,2,1984,1
"2648",1723,17,6,9,3,21,1,2,1,46,1,1,7,6,9999,1
"2649",346,1,2,9,7,12,14,2,1,46,1,1,9,2,2006,1
"2650",3406,20,12,9,7,6,10,2,1,46,1,1,14,7,9999,1
"2651",2518,27,8,9,4,14,1,1,1,47,1,9,2,4,9999,1
"2652",2427,18,8,9,2,11,10,1,1,47,1,9,3,3,1997,1
"2653",2629,11,9,9,5,11,18,1,2,47,1,9,3,4,2007,1
"2654",869,18,3,9,3,19,1,1,1,47,1,9,3,99,9999,1
"2655",3,1,1,9,4,10,14,2,1,47,1,9,3,6,1993,2
"2656",2560,1,9,9,2,15,12,2,2,47,1,9,3,1,1993,2
"2657",2734,25,9,9,5,19,9,2,1,47,1,9,4,5,2007,1
"2658",2129,1,8,9,6,20,18,2,1,47,1,9,4,3,2007,2
"2659",2199,1,8,9,6,20,18,2,1,47,1,9,4,3,2007,2
"2660",2269,1,8,9,6,20,18,2,1,47,1,9,4,3,2007,2
"2661",1627,6,6,9,6,1,1,1,1,47,1,9,4,5,9999,4
"2662",3002,26,10,9,1,13,1,1,1,47,1,9,5,2,1996,1
"2663",1069,7,4,9,2,12,18,2,1,47,1,9,6,2,1996,1
"2664",2819,4,10,9,7,16,12,1,1,47,1,9,9,5,9999,1
"2665",1050,6,4,9,1,21,1,1,1,47,1,2,1,2,2003,1
"2666",1284,27,4,9,1,0,19,2,1,47,1,2,1,3,9999,3
"2667",502,15,2,9,7,13,1,2,1,47,1,2,3,4,9999,2
"2668",2109,31,7,9,5,22,18,1,1,47,1,2,4,4,2006,1
"2669",519,15,2,9,7,19,13,2,1,47,1,2,4,3,9999,1
"2670",1550,24,5,9,7,17,11,1,1,47,1,2,4,99,9999,2
"2671",966,28,3,9,6,5,12,1,1,47,1,1,1,5,1986,1
"2672",3017,29,10,9,4,13,1,1,1,47,1,1,1,3,1997,1
"2673",983,29,3,9,7,18,14,2,2,47,1,1,2,11,2003,1
"2674",3525,31,12,9,4,18,11,2,2,47,1,1,2,2,9999,1
"2675",3488,27,12,9,7,10,11,2,1,47,1,1,3,2,1986,1
"2676",1287,27,4,9,1,15,2,1,1,47,1,1,3,1,1987,1
"2677",819,12,3,9,4,10,20,1,1,47,1,1,3,3,1990,1
"2678",948,27,3,9,5,21,1,1,1,47,1,1,3,4,1999,1
"2679",3442,23,12,9,3,20,19,2,1,47,1,1,3,14,1999,1
"2680",3218,25,11,9,3,10,5,2,1,47,1,1,3,5,2006,1
"2681",2756,28,9,9,1,8,1,1,1,47,1,1,4,5,9999,1
"2682",1468,16,5,9,6,19,10,2,1,47,1,1,4,99,9999,2
"2683",153,15,1,9,4,17,9,2,1,47,1,1,5,2,1993,1
"2684",1936,11,7,9,6,15,1,1,1,47,1,1,5,99,9999,1
"2685",506,15,2,9,7,15,11,2,1,47,1,1,6,2,2000,1
"2686",1238,22,4,9,3,13,18,2,1,47,1,1,6,5,9999,1
"2687",1657,8,6,9,1,11,3,2,1,47,1,1,6,99,9999,3
"2688",1646,7,6,9,7,21,18,2,1,47,1,1,7,6,9999,1
"2689",1747,20,6,9,6,12,21,1,2,47,1,1,9,8,1992,1
"2690",2755,27,9,9,7,15,17,2,1,47,1,1,9,1,2009,2
"2691",1102,10,4,9,5,0,18,2,1,48,1,9,1,6,1996,1
"2692",482,14,2,9,6,13,1,1,2,48,1,9,1,8,2001,1
"2693",2347,8,8,9,6,14,7,2,1,48,1,9,1,9,9999,4
"2694",3046,31,10,9,6,7,10,2,1,48,1,9,2,6,2000,1
"2695",2875,13,10,9,2,13,5,2,2,48,1,9,2,4,9999,2
"2696",2697,18,9,9,5,23,19,2,1,48,1,9,3,2,1999,1
"2697",3032,30,10,9,5,15,9,2,1,48,1,9,3,99,1999,1
"2698",1019,2,4,9,4,12,4,2,1,48,1,9,3,6,2003,1
"2699",1760,20,6,9,6,18,13,2,1,48,1,9,3,2,9999,1
"2700",2552,31,8,9,1,9,20,2,2,48,1,9,3,9,9999,1
"2701",572,21,2,9,6,13,13,1,1,48,1,9,3,2,9999,2
"2702",1341,3,5,9,7,17,1,2,1,48,1,9,3,2,9999,2
"2703",807,11,3,9,3,19,13,2,1,48,1,9,3,1,2003,3
"2704",770,8,3,9,7,14,13,2,1,48,1,9,3,99,9999,3
"2705",814,12,3,9,4,18,13,2,1,48,1,9,3,99,9999,3
"2706",3504,29,12,9,2,1,5,2,1,48,1,9,3,1,9999,3
"2707",1862,3,7,9,5,9,1,2,1,48,1,9,3,5,9999,4
"2708",719,4,3,9,3,20,9,2,1,48,1,9,4,99,9999,1
"2709",2392,15,8,9,6,8,11,2,1,48,1,9,4,1,9999,1
"2710",2550,31,8,9,1,13,1,2,1,48,1,9,4,1,2007,2
"2711",857,16,3,9,1,13,10,1,1,48,1,9,4,99,9999,2
"2712",3078,3,11,9,2,9,5,2,1,48,1,9,4,1,9999,4
"2713",1551,24,5,9,7,16,12,1,1,48,1,2,2,99,9999,2
"2714",82,9,1,9,5,13,9,1,1,48,1,2,3,5,1996,1
"2715",1415,10,5,9,7,18,6,1,1,48,1,2,3,1,9999,1
"2716",3013,28,10,9,3,15,6,1,1,48,1,2,3,1,9999,2
"2717",2607,8,9,9,2,16,13,2,1,48,1,2,4,3,2009,2
"2718",1858,2,7,9,4,17,9,1,1,48,1,1,1,1,1984,1
"2719",2655,14,9,9,1,18,2,1,1,48,1,1,1,5,1999,1
"2720",1676,11,6,9,4,7,1,1,2,48,1,1,1,3,2001,1
"2721",494,14,2,9,6,15,8,2,1,48,1,1,1,3,9999,1
"2722",1034,4,4,9,6,14,22,2,1,48,1,1,1,99,1985,2
"2723",1342,4,5,9,1,2,1,1,1,48,1,1,1,1,1998,2
"2724",1682,12,6,9,5,12,5,1,2,48,1,1,3,3,1997,1
"2725",288,28,1,9,3,14,6,2,1,48,1,1,3,2,9999,1
"2726",3461,24,12,9,4,0,8,2,1,48,1,1,3,2,9999,2
"2727",907,22,3,9,7,16,12,2,1,48,1,1,3,9,1987,3
"2728",2088,29,7,9,3,19,1,1,1,48,1,1,9,2,2006,1
"2729",1070,7,4,9,2,3,4,2,1,49,1,9,1,1,1995,3
"2730",1075,8,4,9,3,15,5,2,2,49,1,9,1,5,2001,3
"2731",2007,18,7,9,6,5,1,2,1,49,1,9,2,2,2005,1
"2732",2947,19,10,9,1,16,14,1,1,49,1,9,3,8,1988,1
"2733",2871,12,10,9,1,16,10,2,1,49,1,9,3,99,9999,1
"2734",929,25,3,9,3,18,5,2,1,49,1,9,4,1,2007,1
"2735",1379,7,5,9,4,10,16,2,1,49,1,9,4,99,9999,2
"2736",2873,12,10,9,1,19,17,2,1,49,1,9,4,99,9999,2
"2737",1437,12,5,9,2,20,2,2,1,49,1,9,5,2,1988,1
"2738",3041,31,10,9,6,18,1,1,1,49,1,2,1,2,2008,1
"2739",50,4,1,9,7,8,14,1,1,49,1,2,3,3,1983,1
"2740",833,14,3,9,6,1,10,2,1,49,1,2,3,16,1995,1
"2741",1176,17,4,9,5,20,9,1,1,49,1,2,3,2,2001,1
"2742",2637,12,9,9,6,17,5,2,1,49,1,2,3,4,9999,1
"2743",1801,26,6,9,5,17,10,2,1,49,1,2,4,1,2007,1
"2744",1095,10,4,9,5,16,1,1,1,49,1,1,1,8,1980,1
"2745",2472,23,8,9,7,20,1,1,2,49,1,1,1,5,2007,1
"2746",364,3,2,9,2,22,5,2,1,49,1,1,1,2,9999,1
"2747",2733,25,9,9,5,8,11,2,1,49,1,1,1,11,9999,1
"2748",2360,11,8,9,2,10,1,1,2,49,1,1,1,5,2000,2
"2749",934,25,3,9,3,11,12,2,1,49,1,1,2,9,1990,1
"2750",325,31,1,9,6,23,1,1,1,49,1,1,3,5,9999,1
"2751",3221,25,11,9,3,15,2,2,1,49,1,1,3,6,9999,1
"2752",1852,1,6,9,3,20,5,2,1,49,1,1,3,6,1997,4
"2753",2387,14,8,9,5,11,13,1,1,49,1,1,5,7,1985,1
"2754",453,11,2,9,3,0,7,2,1,49,1,1,5,2,2003,1
"2755",1141,12,4,9,7,18,2,2,1,49,1,1,9,1,1993,1
"2756",2525,28,8,9,5,6,1,1,1,50,1,9,1,4,2008,1
"2757",2328,7,8,9,5,22,6,2,1,50,1,9,1,4,9999,1
"2758",3468,25,12,9,5,3,1,1,1,50,1,9,1,7,9999,1
"2759",2962,21,10,9,3,21,1,1,1,50,1,9,2,1,1999,1
