"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_pil","edad_m1","estado_pil","tipo_vehiculo","marca_vehi","color_vehi","modelo_vehi","causa_acc"
"1313",258,31,12,6,17,14,12,2,99,9,999,11,1,9,3,41,99,9999,2
"1314",140,18,12,7,19,18,1,2,99,1,61,10,1,9,4,42,1,9999,1
"1315",3,1,1,6,11,6,10,1,99,1,21,3,1,9,3,43,9,1991,2
"1316",6,1,1,6,19,12,5,1,99,1,22,3,1,1,3,43,2,2010,1
"1317",7,1,1,6,23,12,2,1,99,1,52,9,1,1,3,43,11,1987,1
"1318",12,1,1,6,17,15,7,1,99,1,23,3,1,2,3,43,2,9999,2
"1319",13,1,1,6,3,2,4,1,99,1,40,7,1,2,1,43,4,9999,2
"1320",15,1,1,6,19,17,1,1,99,1,57,10,1,2,3,43,4,9999,2
"1321",16,1,1,6,21,7,4,1,99,1,33,5,1,2,3,43,4,9999,1
"1322",17,1,1,6,17,4,11,1,99,1,38,6,1,2,1,43,99,9999,1
"1323",24,1,1,6,5,1,8,2,6,1,999,99,1,9,3,43,1,9999,2
"1324",29,2,1,7,16,9,1,2,2,1,44,7,1,1,2,43,2,9999,1
"1325",30,2,1,7,17,12,22,1,99,1,26,4,1,1,3,43,1,1992,1
"1326",34,3,1,1,17,20,1,1,99,1,46,8,1,2,3,43,1,9999,2
"1327",35,3,1,1,15,19,2,1,99,1,48,8,1,2,3,43,5,9999,1
"1328",38,3,1,1,0,7,1,1,99,1,30,5,1,2,1,43,6,1998,1
"1329",40,4,1,2,20,10,1,1,99,1,55,10,1,1,3,43,2,1998,1
"1330",42,4,1,2,16,16,8,1,99,9,999,99,9,9,3,43,2,9999,4
"1331",48,5,1,3,22,9,1,2,4,1,28,4,1,2,1,43,9,9999,1
"1332",52,6,1,4,11,10,15,1,99,1,49,8,1,9,3,43,2,2003,1
"1333",53,6,1,4,19,12,26,1,99,1,25,4,1,9,3,43,1,1987,1
"1334",56,7,1,5,14,19,6,1,99,1,78,10,1,9,1,43,6,9999,1
"1335",61,8,1,6,16,21,1,1,99,2,36,6,1,9,1,43,1,9999,4
"1336",63,8,1,6,4,12,10,1,99,1,32,5,1,9,2,43,6,9999,4
"1337",64,9,1,7,1,1,2,1,99,2,28,4,1,2,1,43,3,1998,1
"1338",66,9,1,7,23,22,1,1,99,1,18,2,1,2,3,43,2,9999,2
"1339",69,9,1,7,0,2,1,1,99,1,30,5,1,1,3,43,5,9999,1
"1340",70,9,1,7,1,17,1,1,99,1,31,5,1,2,1,43,3,9999,1
"1341",71,9,1,7,14,14,1,1,99,9,999,99,9,9,3,43,1,9999,3
"1342",78,10,1,1,14,14,12,1,99,1,35,6,1,2,3,43,9,9999,1
"1343",79,10,1,1,6,1,1,2,17,1,60,10,1,9,1,43,2,9999,1
"1344",83,11,1,2,11,9,11,1,99,1,45,8,1,9,9,43,6,9999,3
"1345",85,12,1,3,7,1,1,2,16,1,999,99,1,1,3,43,5,9999,2
"1346",88,12,1,3,20,10,1,2,3,1,29,4,1,9,3,43,6,9999,1
"1347",89,12,1,3,10,15,1,1,99,1,34,5,1,9,1,43,4,2008,4
"1348",90,12,1,3,10,15,1,1,99,2,51,9,1,9,3,43,4,2001,4
"1349",94,13,1,4,16,12,1,1,99,1,45,8,1,9,3,43,5,9999,1
"1350",96,13,1,4,22,18,1,1,99,1,30,5,1,9,9,43,6,2004,3
"1351",98,13,1,4,19,7,1,1,99,2,37,6,1,9,1,43,3,2004,2
"1352",101,14,1,5,0,5,6,1,99,1,33,5,1,2,3,43,99,1981,2
"1353",104,14,1,5,22,16,9,1,99,1,34,5,1,9,3,43,3,9999,1
"1354",112,15,1,6,0,9,1,1,99,1,32,5,1,2,9,43,2,2006,1
"1355",113,15,1,6,14,9,9,1,99,1,16,2,2,9,3,43,1,9999,2
"1356",114,15,1,6,0,13,25,1,99,1,41,7,1,1,9,43,4,9999,1
"1357",116,15,1,6,15,2,8,1,99,1,34,5,1,1,1,43,1,1995,1
"1358",128,16,1,7,4,13,11,1,99,1,12,1,2,9,3,43,6,9999,3
"1359",130,16,1,7,11,4,6,1,99,1,38,6,1,9,3,43,99,1990,2
"1360",132,17,1,1,12,1,3,1,99,1,30,5,1,9,3,43,5,9999,1
"1361",133,17,1,1,14,22,1,1,99,1,52,9,1,2,1,43,5,9999,1
"1362",139,18,1,2,20,11,1,1,99,9,999,99,9,9,3,43,5,9999,3
"1363",140,18,1,2,10,2,1,1,99,1,42,7,1,2,1,43,6,1995,1
"1364",152,20,1,4,13,1,3,1,99,1,42,7,1,9,3,43,4,9999,4
"1365",155,20,1,4,8,9,9,1,99,1,32,5,1,1,3,43,3,1994,1
"1366",156,20,1,4,9,13,6,1,99,1,50,9,1,1,3,43,5,1983,1
"1367",158,20,1,4,17,14,5,1,99,1,35,6,1,1,3,43,6,1995,2
"1368",162,21,1,5,6,9,2,1,99,1,32,5,1,9,9,43,2,2004,1
"1369",165,21,1,5,20,3,3,1,99,1,47,8,1,2,3,43,10,1987,1
"1370",168,22,1,6,18,9,12,1,99,9,999,99,9,9,7,43,3,9999,3
"1371",171,22,1,6,14,21,6,2,99,1,25,4,1,9,9,43,2,2007,1
"1372",172,22,1,6,21,21,1,1,99,9,999,99,9,9,2,43,14,9999,4
"1373",175,23,1,7,23,1,1,2,19,1,27,4,1,1,3,43,5,9999,1
"1374",176,23,1,7,15,21,2,1,99,9,999,99,9,9,3,43,7,9999,3
"1375",179,23,1,7,11,9,20,2,1,1,36,6,1,2,3,43,5,9999,1
"1376",185,24,1,1,11,6,2,1,99,1,25,4,1,9,10,43,2,9999,3
"1377",186,24,1,1,8,3,4,1,99,1,55,10,1,9,3,43,99,1984,1
"1378",188,24,1,1,5,13,26,1,99,9,999,99,9,9,3,43,2,9999,4
"1379",194,24,1,1,21,12,22,2,99,1,23,3,1,1,3,43,99,9999,1
"1380",196,25,1,2,15,1,1,2,16,1,53,9,1,9,1,43,2,9999,1
"1381",197,25,1,2,14,6,5,2,99,1,19,2,1,2,3,43,4,1993,1
"1382",198,25,1,2,16,5,1,1,99,1,36,6,1,9,3,43,5,2000,1
"1383",201,25,1,2,9,14,1,1,99,1,47,8,1,1,1,43,99,9999,1
"1384",202,25,1,2,20,12,3,1,99,1,31,5,1,1,9,43,1,2008,1
"1385",203,26,1,3,21,1,1,2,13,1,37,6,1,2,1,43,2,2000,1
"1386",204,26,1,3,10,1,17,1,99,2,18,2,1,9,1,43,5,9999,2
"1387",211,27,1,4,1,1,1,2,1,2,25,4,1,9,3,43,5,2007,1
"1388",212,27,1,4,12,22,16,1,99,1,35,6,1,9,3,43,3,1998,1
"1389",214,27,1,4,19,6,1,1,99,1,30,5,1,1,1,43,6,9999,1
"1390",215,28,1,5,12,1,17,1,99,1,45,8,1,1,1,43,4,1990,1
"1391",216,28,1,5,3,1,1,2,19,1,31,5,1,1,3,43,5,9999,1
"1392",219,28,1,5,9,20,5,1,99,1,38,6,1,1,3,43,5,9999,4
"1393",221,28,1,5,4,22,1,1,99,1,22,3,1,1,2,43,2,2003,1
"1394",223,29,1,6,0,1,1,2,4,1,25,4,1,2,1,43,2,1992,1
"1395",225,29,1,6,2,1,1,2,5,1,33,5,1,9,1,43,3,2000,3
"1396",226,29,1,6,18,1,1,2,21,1,25,4,1,9,1,43,6,9999,1
"1397",229,29,1,6,19,8,5,1,99,1,37,6,1,2,3,43,5,9999,2
"1398",230,29,1,6,3,3,9,1,99,1,37,6,1,1,1,43,3,9999,1
"1399",231,30,1,7,16,1,1,2,1,1,24,3,1,2,3,43,4,9999,2
"1400",232,30,1,7,9,1,1,2,3,1,35,6,1,1,2,43,2,9999,1
"1401",233,30,1,7,7,1,1,2,2,1,29,4,1,1,1,43,6,1996,1
"1402",235,30,1,7,22,1,14,1,99,1,24,3,1,1,3,43,14,1997,3
"1403",247,31,1,1,15,21,7,1,99,9,999,99,9,9,3,43,1,9999,4
"1404",4,1,2,2,19,13,2,2,1,1,21,3,1,2,3,43,4,1989,1
"1405",5,1,2,2,9,7,1,1,99,1,35,6,1,1,9,43,6,2005,2
"1406",8,1,2,2,17,1,1,2,1,2,27,4,1,9,1,43,6,1998,1
"1407",9,2,2,3,19,1,1,2,24,1,56,10,1,9,1,43,1,1998,1
"1408",10,2,2,3,17,1,1,2,5,9,999,99,9,9,1,43,11,9999,1
"1409",12,2,2,3,12,21,1,2,1,1,56,10,1,9,3,43,1,1994,1
"1410",18,3,2,4,7,1,1,2,17,2,24,3,1,9,1,43,6,9999,1
"1411",23,3,2,4,18,10,1,1,99,9,999,99,9,9,3,43,2,9999,1
"1412",28,4,2,5,13,5,1,1,99,1,18,2,1,9,2,43,2,1996,2
"1413",35,5,2,6,22,1,8,2,6,1,32,5,1,2,1,43,4,1978,1
"1414",45,6,2,7,15,6,14,1,99,1,35,6,1,2,3,43,5,1987,1
"1415",50,6,2,7,8,12,17,1,99,1,21,3,1,1,3,43,6,9999,3
"1416",53,6,2,7,20,6,1,2,99,1,47,8,1,2,3,43,3,1993,1
"1417",55,6,2,7,1,1,1,2,1,1,30,5,1,9,1,43,1,9999,3
"1418",58,6,2,7,6,1,8,2,7,1,23,3,1,2,1,43,5,9999,1
"1419",59,7,2,1,18,12,1,1,99,9,999,99,9,9,1,43,6,2000,3
"1420",60,7,2,1,16,8,1,1,99,1,26,4,1,9,3,43,3,2009,1
"1421",63,7,2,1,17,14,1,1,99,1,37,6,1,9,3,43,5,1993,1
"1422",66,8,2,2,12,1,1,2,12,1,40,7,1,1,1,43,6,9999,1
"1423",69,8,2,2,22,9,3,1,99,1,34,5,1,2,3,43,2,9999,1
"1424",83,11,2,5,10,21,1,1,99,9,999,99,9,9,3,43,1,1993,3
"1425",84,11,2,5,20,9,1,1,99,1,67,10,1,9,3,43,3,1997,1
"1426",86,11,2,5,12,18,1,1,99,1,32,5,1,9,1,43,5,2002,1
"1427",90,12,2,6,23,18,1,1,99,1,31,5,1,1,1,43,2,9999,1
"1428",94,13,2,7,2,4,6,1,99,1,36,6,1,1,1,43,3,9999,1
"1429",98,15,2,2,19,22,1,1,99,1,22,3,1,2,1,43,99,1994,1
"1430",104,15,2,2,12,9,1,1,99,9,999,99,9,9,3,43,1,9999,3
"1431",106,15,2,2,9,8,1,1,99,1,23,3,1,9,3,43,99,9999,1
"1432",112,16,2,3,17,1,1,2,3,1,30,5,1,1,1,43,1,1997,1
"1433",113,16,2,3,14,20,1,2,4,1,21,3,1,9,9,43,11,2002,1
"1434",114,16,2,3,21,19,1,1,99,1,31,5,1,9,1,43,5,9999,1
"1435",117,17,2,4,15,22,14,1,99,1,34,5,1,9,3,43,3,9999,2
"1436",120,17,2,4,5,10,2,1,99,1,28,4,1,1,9,43,2,2007,1
"1437",121,17,2,4,20,13,1,1,99,1,28,4,1,2,3,43,1,9999,2
"1438",122,17,2,4,23,16,1,1,99,1,29,4,1,1,3,43,3,9999,1
"1439",124,18,2,5,2,1,1,2,12,1,23,3,1,9,1,43,3,1989,2
"1440",135,18,2,5,20,17,5,1,99,1,30,5,1,1,3,43,1,1985,1
"1441",137,18,2,5,19,3,4,1,99,1,28,4,1,1,3,43,5,1994,1
"1442",139,19,2,6,6,1,1,2,9,1,25,4,1,2,3,43,11,2011,1
"1443",141,19,2,6,18,21,1,2,99,1,44,7,1,2,3,43,1,1993,1
"1444",142,19,2,6,12,5,8,1,99,1,44,7,1,9,3,43,2,9999,1
"1445",143,19,2,6,1,9,1,2,2,1,35,6,1,1,3,43,5,2009,1
"1446",146,19,2,6,17,14,21,1,99,1,21,3,1,9,3,43,3,1985,2
"1447",153,20,2,7,20,10,1,1,99,1,20,3,1,2,3,43,11,9999,1
"1448",155,20,2,7,18,12,22,1,99,1,39,6,1,9,2,43,11,2005,1
"1449",156,20,2,7,13,13,12,1,99,1,30,5,1,2,3,43,6,1994,1
"1450",158,21,2,1,10,1,1,2,1,1,31,5,1,1,1,43,3,2001,1
"1451",162,22,2,2,9,22,17,1,99,1,58,10,1,1,1,43,5,9999,1
"1452",170,24,2,4,8,14,9,1,99,1,51,9,1,1,9,43,2,2007,1
"1453",174,25,2,5,0,21,1,1,99,1,39,6,1,2,1,43,1,9999,1
"1454",177,25,2,5,5,2,1,1,99,1,28,4,1,9,3,43,3,9999,3
"1455",179,25,2,5,19,4,12,1,99,1,65,10,1,9,3,43,8,1989,3
"1456",180,26,2,6,8,1,1,2,8,1,41,7,1,9,3,43,3,2007,1
"1457",181,26,2,6,4,1,1,2,7,1,46,8,1,9,3,43,2,9999,1
"1458",188,27,2,7,19,1,10,2,3,9,999,99,9,9,3,43,1,9999,2
"1459",189,27,2,7,1,1,8,2,4,1,19,2,1,2,1,43,5,9999,2
"1460",195,28,2,1,18,1,13,1,99,2,25,4,1,1,1,43,4,1995,1
"1461",196,28,2,1,17,5,8,1,99,1,30,5,1,1,2,43,3,9999,1
"1462",200,28,2,1,14,14,6,1,99,9,999,99,9,9,3,43,9,9999,2
"1463",201,28,2,1,10,3,3,1,99,1,49,8,1,9,1,43,11,1993,1
"1464",2,1,3,2,13,19,1,2,99,1,36,6,1,9,2,43,4,2010,1
"1465",6,1,3,2,10,16,1,1,99,1,22,3,1,9,2,43,6,9999,1
"1466",15,3,3,4,14,1,1,2,18,1,22,3,1,9,3,43,5,9999,3
"1467",16,3,3,4,19,1,15,2,8,1,20,3,1,9,3,43,5,9999,2
"1468",18,3,3,4,18,6,1,1,99,1,20,3,1,9,3,43,3,2000,2
"1469",23,4,3,5,16,12,10,1,99,1,25,4,1,2,1,43,4,1982,1
"1470",25,4,3,5,23,14,1,2,5,9,999,99,9,9,3,43,4,9999,2
"1471",30,5,3,6,1,1,1,2,7,1,34,5,1,1,2,43,2,2009,1
"1472",31,5,3,6,10,22,5,1,99,1,18,2,1,1,3,43,2,1994,1
"1473",32,5,3,6,23,19,2,1,99,1,36,6,1,9,3,43,2,9999,1
"1474",36,5,3,6,21,17,1,1,99,1,31,5,1,2,1,43,5,2007,1
"1475",44,6,3,7,20,17,3,2,99,1,51,9,1,1,1,43,6,1994,1
"1476",48,6,3,7,12,5,1,1,99,1,34,5,1,1,3,43,1,1986,1
"1477",50,7,3,1,15,19,1,1,99,1,22,3,1,2,3,43,3,1996,2
"1478",57,8,3,2,21,1,15,1,99,9,999,99,9,9,1,43,5,9999,1
"1479",61,8,3,2,10,9,1,1,99,1,42,7,1,9,3,43,5,9999,2
"1480",63,8,3,2,15,18,1,1,99,1,27,4,1,9,3,43,1,1990,3
"1481",68,9,3,3,0,19,9,1,99,1,21,3,1,1,3,43,11,9999,4
"1482",70,9,3,3,16,13,11,1,99,9,999,99,9,9,3,43,2,9999,4
"1483",84,10,3,4,12,17,10,1,99,1,28,4,1,1,2,43,3,2008,1
"1484",86,11,3,5,12,1,1,2,1,2,37,6,1,1,1,43,6,1997,1
"1485",97,12,3,6,19,17,1,1,99,1,54,9,1,1,1,43,6,1995,1
"1486",99,13,3,7,18,1,1,2,1,1,27,4,1,9,1,43,1,9999,1
"1487",102,13,3,7,0,5,1,1,99,2,48,8,1,1,3,43,2,9999,1
"1488",109,14,3,1,10,17,12,1,99,1,49,8,1,1,3,43,3,1993,1
"1489",118,15,3,2,7,3,1,1,99,1,42,7,1,1,1,43,2,9999,1
"1490",120,16,3,3,13,1,5,1,99,9,999,99,9,9,3,43,3,9999,3
"1491",126,17,3,4,9,8,1,1,99,9,999,99,9,9,3,43,7,9999,3
"1492",142,19,3,6,16,14,4,1,99,1,23,3,1,1,3,43,1,1987,3
"1493",149,21,3,1,22,13,3,1,99,1,49,8,1,1,2,43,3,9999,3
"1494",150,21,3,1,7,14,20,1,99,1,20,3,1,1,3,43,6,9999,3
"1495",152,22,3,2,8,5,1,1,99,1,54,9,1,1,1,43,6,9999,1
"1496",154,22,3,2,10,8,1,1,99,1,35,6,1,2,3,43,4,1995,3
"1497",156,23,3,3,19,1,13,2,1,1,14,1,2,1,3,43,10,1979,1
"1498",161,23,3,3,17,14,6,1,99,1,22,3,1,1,3,43,99,2004,2
"1499",162,23,3,3,23,3,4,1,99,1,45,8,1,1,3,43,3,9999,1
"1500",164,24,3,4,20,1,1,2,4,1,53,9,1,9,2,43,9,2007,1
"1501",165,24,3,4,16,1,1,2,11,1,40,7,1,9,1,43,4,1998,1
"1502",168,24,3,4,21,9,20,1,99,1,38,6,1,9,3,43,2,9999,2
"1503",173,25,3,5,19,13,3,2,8,1,25,4,1,9,1,43,3,9999,1
"1504",174,25,3,5,23,16,1,1,99,1,30,5,1,2,3,43,3,9999,3
"1505",177,26,3,6,10,22,14,1,99,2,31,5,1,9,1,43,3,1998,3
"1506",181,26,3,6,15,5,1,1,99,1,60,10,1,1,3,43,3,9999,2
"1507",186,26,3,6,16,12,1,1,99,1,48,8,1,2,1,43,3,1990,1
"1508",194,27,3,7,18,14,1,1,99,1,26,4,1,1,3,43,4,2000,1
"1509",198,28,3,1,5,19,1,2,99,1,26,4,1,2,3,43,6,9999,3
"1510",199,28,3,1,16,9,1,2,1,1,20,3,1,1,3,43,1,9999,1
"1511",205,29,3,2,16,9,1,2,6,1,51,9,1,2,2,43,2,2000,1
"1512",207,29,3,2,10,3,4,1,99,1,33,5,1,1,3,43,11,9999,2
"1513",208,30,3,3,19,1,1,2,6,1,33,5,1,1,1,43,6,2000,1
"1514",210,30,3,3,21,1,17,2,7,1,36,6,1,2,1,43,2,1997,1
"1515",214,30,3,3,20,4,1,1,99,9,999,99,9,9,3,43,5,9999,2
"1516",215,30,3,3,10,3,16,1,99,1,26,4,1,1,1,43,5,9999,1
"1517",216,31,3,4,13,1,2,1,99,1,40,7,1,2,1,43,5,9999,1
"1518",4,1,4,5,18,21,1,2,6,1,30,5,1,9,9,43,3,9999,1
"1519",8,2,4,6,10,14,1,1,99,1,39,6,1,9,3,43,4,9999,3
"1520",17,4,4,1,15,1,10,1,99,1,32,5,1,1,3,43,5,9999,3
"1521",20,4,4,1,12,7,5,1,99,1,37,6,1,9,3,43,2,9999,4
"1522",22,5,4,2,0,22,1,1,99,1,25,4,1,9,1,43,5,1994,1
"1523",23,5,4,2,10,16,1,1,99,1,53,9,1,9,3,43,4,9999,3
"1524",24,5,4,2,23,2,1,1,99,1,41,7,1,9,3,43,4,2006,1
"1525",27,6,4,3,0,6,2,1,99,1,26,4,1,2,3,43,99,9999,2
"1526",36,7,4,4,13,9,1,2,5,1,26,4,1,1,3,43,1,1996,1
"1527",37,7,4,4,20,13,8,1,99,1,33,5,1,9,1,43,6,9999,4
"1528",39,7,4,4,10,14,6,1,99,9,999,99,9,9,3,43,4,9999,3
"1529",42,8,4,5,14,20,4,1,99,9,999,99,9,9,3,43,4,1990,1
"1530",45,8,4,5,20,6,8,1,99,1,31,5,1,2,3,43,5,9999,2
"1531",46,8,4,5,17,13,6,1,99,1,22,3,1,2,3,43,5,1994,1
"1532",47,8,4,5,15,7,1,2,18,1,34,5,1,1,3,43,2,1996,2
"1533",48,8,4,5,14,12,1,2,2,1,21,3,1,1,3,43,2,1989,1
"1534",52,9,4,6,1,1,1,2,12,1,20,3,1,9,1,43,1,1998,1
"1535",54,9,4,6,20,6,1,1,99,1,47,8,1,2,1,43,4,9999,4
"1536",56,9,4,6,0,13,1,1,99,1,20,3,1,2,1,43,11,1996,3
"1537",66,11,4,1,18,4,1,1,99,1,53,9,1,9,5,43,2,1999,1
"1538",69,12,4,2,22,5,1,1,99,1,30,5,1,2,3,43,99,1997,3
"1539",72,13,4,3,15,22,17,1,99,1,52,9,1,9,1,43,11,1987,1
"1540",74,13,4,3,22,9,1,1,99,1,29,4,1,9,3,43,3,1987,1
"1541",75,13,4,3,22,9,1,2,1,1,23,3,1,9,3,43,5,1987,1
"1542",78,14,4,4,22,1,1,2,18,2,63,10,1,1,1,43,5,9999,3
"1543",79,14,4,4,21,1,1,2,11,1,27,4,1,1,1,43,11,9999,1
"1544",80,14,4,4,20,6,1,1,99,1,40,7,1,1,1,43,5,9999,1
"1545",86,15,4,5,18,21,6,1,99,1,20,3,1,1,3,43,5,2003,1
"1546",88,15,4,5,18,17,11,1,99,1,50,9,1,2,2,43,6,1996,1
"1547",93,16,4,6,12,12,14,1,99,1,44,7,1,1,2,43,11,9999,4
"1548",94,17,4,7,22,1,1,2,18,1,20,3,1,9,3,43,99,9999,2
"1549",103,18,4,1,21,5,1,2,1,1,32,5,1,9,1,43,3,9999,1
"1550",108,19,4,2,14,18,1,1,99,1,33,5,1,9,3,43,6,9999,4
"1551",110,20,4,3,20,22,6,1,99,9,999,99,9,9,5,43,6,9999,3
"1552",112,20,4,3,10,14,1,1,99,1,31,5,1,9,3,43,5,9999,3
"1553",116,21,4,4,5,1,8,1,99,1,26,4,1,9,1,43,1,1987,1
"1554",118,21,4,4,21,10,1,1,99,1,56,10,1,1,1,43,4,9999,1
"1555",120,21,4,4,6,10,1,1,99,1,16,2,2,9,3,43,2,9999,3
"1556",121,21,4,4,13,11,1,1,99,1,53,9,1,9,1,43,2,9999,1
"1557",122,21,4,4,17,11,1,1,99,1,33,5,1,9,3,43,3,9999,3
"1558",129,22,4,5,14,9,21,2,7,9,999,99,9,9,3,43,10,9999,3
"1559",130,22,4,5,16,15,1,2,3,1,41,7,1,1,2,43,2,1993,1
"1560",141,24,4,7,14,5,5,1,99,1,32,5,1,1,3,43,1,9999,1
"1561",143,24,4,7,22,5,2,1,99,9,999,99,9,9,2,43,99,9999,3
"1562",146,24,4,7,20,4,6,1,99,1,27,4,1,2,1,43,6,1995,1
"1563",147,24,4,7,21,1,1,2,12,1,55,10,1,1,1,43,1,1995,1
"1564",151,25,4,1,7,5,2,1,99,1,19,2,1,9,3,43,2,1985,1
"1565",152,25,4,1,17,13,7,1,99,9,999,99,9,9,9,43,6,9999,4
"1566",154,26,4,2,20,10,14,1,99,1,19,2,1,1,3,43,8,1987,1
"1567",155,26,4,2,17,12,17,1,99,9,999,99,9,9,9,43,4,2007,1
"1568",156,26,4,2,20,13,1,1,99,1,37,6,1,2,3,43,1,9999,1
"1569",158,26,4,2,16,17,1,1,99,9,999,99,1,9,3,43,11,1981,3
"1570",164,28,4,4,23,19,1,1,99,1,23,3,1,2,1,43,8,1983,2
"1571",173,30,4,6,16,13,26,1,99,1,48,8,1,2,3,43,1,9999,3
"1572",174,30,4,6,18,8,2,1,99,1,24,3,1,1,3,43,1,9999,3
"1573",4,1,5,7,20,1,11,1,99,1,47,8,1,1,9,43,6,9999,1
"1574",5,1,5,7,0,19,6,1,99,1,30,5,1,9,3,43,1,1990,1
"1575",6,1,5,7,16,9,1,1,99,9,999,99,9,9,1,43,3,9999,3
"1576",14,2,5,1,3,14,19,1,99,9,999,99,9,9,3,43,4,9999,4
"1577",15,3,5,2,12,21,1,1,99,1,32,5,1,9,3,43,5,1995,1
"1578",16,3,5,2,18,16,17,1,99,2,27,4,1,9,3,43,5,1994,4
"1579",23,4,5,3,10,12,15,1,99,1,41,7,1,9,3,43,99,9999,1
"1580",28,6,5,5,23,12,1,1,99,1,23,3,1,9,1,43,11,1983,1
"1581",31,6,5,5,17,14,6,1,99,1,55,10,1,9,1,43,9,9999,1
"1582",32,7,5,6,6,1,1,2,12,9,999,99,9,9,1,43,6,9999,2
"1583",34,7,5,6,7,18,1,1,99,9,999,99,9,9,3,43,5,9999,3
"1584",41,8,5,7,13,2,1,1,99,1,32,5,1,1,3,43,3,1992,4
"1585",43,8,5,7,14,14,1,1,99,1,24,3,1,2,1,43,5,9999,1
"1586",49,9,5,1,6,10,1,1,99,9,999,99,9,9,3,43,5,9999,2
"1587",50,9,5,1,16,9,17,1,99,1,24,3,1,1,3,43,3,9999,1
"1588",53,10,5,2,11,1,15,1,99,1,64,10,1,1,1,43,6,2000,1
"1589",55,10,5,2,4,6,1,1,99,2,36,6,1,1,1,43,1,1996,2
"1590",56,10,5,2,22,16,1,1,99,1,30,5,1,2,1,43,10,1980,2
"1591",57,10,5,2,9,16,1,1,99,1,29,4,1,1,3,43,2,1991,3
"1592",61,11,5,3,0,1,8,2,8,1,21,3,1,2,1,43,2,9999,1
"1593",69,12,5,4,22,12,7,2,99,1,29,4,1,2,3,43,5,2008,1
"1594",70,12,5,4,21,7,1,2,99,1,44,7,1,1,3,43,1,1990,1
"1595",71,13,5,5,17,1,1,2,2,2,53,9,1,1,1,43,1,9999,1
"1596",73,13,5,5,4,1,1,2,7,1,24,3,1,1,2,43,2,1984,1
"1597",75,13,5,5,19,6,4,2,99,1,30,5,1,2,3,43,2,1982,1
"1598",77,13,5,5,6,10,14,2,99,1,21,3,1,1,9,43,2,2007,2
"1599",89,14,5,6,2,9,16,2,99,9,999,99,9,9,3,43,1,9999,1
"1600",90,14,5,6,4,9,1,2,1,2,21,3,1,1,1,43,1,1985,1
"1601",91,14,5,6,7,9,12,2,99,1,41,7,1,1,3,43,9,9999,1
"1602",94,14,5,6,13,13,12,2,99,1,52,9,1,1,3,43,4,9999,3
"1603",96,14,5,6,7,16,17,2,99,1,25,4,1,1,12,43,2,2008,1
"1604",97,14,5,6,18,16,4,2,99,1,23,3,1,1,2,43,99,9999,1
"1605",98,14,5,6,17,2,2,2,99,1,30,5,1,1,3,43,4,9999,1
"1606",99,14,5,6,18,7,12,2,99,9,999,99,9,9,3,43,99,9999,1
"1607",100,15,5,7,3,1,7,2,99,1,19,2,1,1,3,43,3,9999,2
"1608",102,15,5,7,13,1,13,2,99,1,48,8,1,1,3,43,4,1992,1
"1609",112,15,5,7,22,7,1,2,99,1,32,5,1,1,3,43,4,2011,4
"1610",117,16,5,1,0,13,1,2,99,1,65,10,1,1,3,43,4,1985,1
"1611",121,16,5,1,18,8,1,1,99,2,40,7,1,1,3,43,2,9999,2
"1612",124,17,5,2,14,20,7,1,99,1,22,3,1,9,3,43,5,2005,3
"1613",125,17,5,2,22,10,13,1,99,2,36,6,1,2,3,43,4,1990,1
"1614",128,18,5,3,16,14,13,1,99,1,26,4,1,1,9,43,6,2006,4
"1615",133,19,5,4,7,21,1,1,99,1,25,4,1,1,9,43,3,2007,1
"1616",136,19,5,4,14,6,11,1,99,1,60,10,1,9,1,43,4,2004,1
"1617",140,19,5,4,10,14,15,1,99,1,32,5,1,9,3,43,3,1983,4
"1618",148,21,5,6,6,1,1,2,2,1,20,3,1,2,1,43,3,1996,1
"1619",149,21,5,6,15,1,13,1,99,1,46,8,1,1,3,43,1,1990,1
"1620",154,21,5,6,5,1,8,2,7,1,999,99,1,1,3,43,5,9999,1
"1621",161,21,5,6,15,5,4,2,99,1,26,4,1,1,3,43,1,9999,1
"1622",162,21,5,6,17,5,1,2,99,1,999,99,1,9,3,43,4,9999,1
"1623",165,21,5,6,15,11,5,2,99,1,45,8,1,1,3,43,5,9999,1
"1624",168,21,5,6,22,16,1,2,1,1,33,5,1,2,3,43,2,1984,1
"1625",171,22,5,7,2,1,1,2,1,1,30,5,1,2,2,43,5,2002,1
"1626",173,22,5,7,11,1,1,2,18,1,59,10,1,1,1,43,5,1994,1
"1627",176,22,5,7,16,11,7,1,99,9,999,99,9,1,3,43,5,9999,3
"1628",180,22,5,7,7,17,8,1,99,1,999,99,1,1,3,43,5,9999,4
"1629",182,23,5,1,19,20,1,1,99,1,36,6,1,2,1,43,8,1998,1
"1630",182,23,5,1,19,20,1,1,99,2,53,9,1,1,3,43,4,2007,1
"1631",185,23,5,1,10,13,6,1,99,1,999,99,1,1,3,43,5,9999,4
"1632",195,24,5,2,19,4,15,1,99,1,42,7,1,1,3,43,1,1982,1
"1633",197,25,5,3,12,1,1,2,2,1,35,6,1,2,3,43,2,9999,1
"1634",199,25,5,3,9,9,9,1,99,1,53,9,1,1,9,43,6,9999,1
