"","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
"435",25,3,4,22,1,2,99,1,21,9,5,2,9999,2
"436",31,3,3,22,18,2,99,1,26,1,4,5,9999,1
"437",4,7,7,22,17,2,99,1,46,1,3,5,9999,3
"438",11,6,5,22,16,2,99,9,999,1,5,99,9999,3
"439",20,2,6,22,1,1,18,1,25,9,4,99,9999,2
"440",16,3,2,22,1,1,18,1,23,9,1,11,9999,2
"441",24,10,7,22,1,2,99,9,999,9,3,2,9999,2
"442",26,10,2,22,3,2,99,1,48,9,5,9,9999,3
"443",22,3,1,22,20,2,99,1,50,9,6,7,9999,3
"444",30,9,4,22,18,2,99,1,33,9,4,99,9999,2
"445",1,10,5,23,1,1,5,1,26,1,4,5,9999,1
"446",2,6,3,23,1,1,8,1,29,2,1,8,9999,1
"447",3,12,5,23,1,1,12,1,20,9,3,99,9999,1
"448",4,6,5,23,1,2,99,9,999,9,6,99,9999,1
"449",11,7,7,23,1,1,11,1,30,9,1,4,9999,1
"450",11,12,6,23,5,2,99,1,30,2,4,4,9999,1
"451",17,9,5,23,5,1,99,1,44,1,3,1,9999,1
"452",17,12,5,23,2,2,99,1,28,1,1,5,1986,1
"453",21,8,6,23,17,2,99,1,28,1,3,5,2009,1
"454",1,6,2,23,5,2,99,1,41,1,1,9,1998,4
"455",2,8,1,23,3,2,99,1,30,1,3,1,9999,2
"456",3,8,2,23,1,1,9,1,38,9,5,3,9999,2
"457",9,3,2,23,14,2,99,1,57,9,6,2,9999,2
"458",13,6,7,23,21,2,99,1,32,1,3,2,9999,2
"459",12,9,7,23,1,1,11,1,34,9,4,3,9999,2
"460",17,6,4,23,1,1,12,1,24,1,99,6,1994,3
"461",18,10,1,23,10,2,99,1,65,1,2,3,1992,2
"462",17,12,5,23,19,2,99,1,50,9,4,7,1995,2
"463",19,5,3,23,6,2,99,1,24,1,3,2,9999,3
"464",30,6,3,23,5,2,99,1,23,2,4,3,1996,2
"465",26,8,4,23,1,1,15,1,30,1,1,99,9999,2
"466",29,7,4,23,16,2,99,1,29,2,4,99,9999,4
"467",28,10,4,7,1,2,99,9,999,9,12,99,9999,4
"468",18,7,7,15,15,2,99,1,35,1,3,2,1986,1
"469",29,5,6,22,1,2,99,1,999,1,3,5,9999,13
"470",5,4,1,3,16,2,99,1,999,1,3,4,1993,4
"471",19,12,7,15,17,1,99,2,19,9,4,99,9999,1
"472",18,6,5,16,15,2,99,1,40,1,2,4,2008,1
"473",29,6,2,18,14,2,99,1,18,1,2,5,9999,1
"474",27,12,1,8,14,2,99,1,17,1,3,5,9999,3
"475",7,2,7,17,20,2,99,2,46,9,3,2,9999,1
"476",24,8,2,0,15,2,99,1,31,2,3,2,9999,4
"477",1,1,5,1,5,2,99,1,35,2,4,3,9999,4
"478",30,8,1,1,1,1,12,2,21,1,1,3,2000,2
"479",5,12,7,2,1,1,18,2,34,9,1,9,2002,2
"480",5,8,4,2,10,2,99,2,40,9,4,1,9999,1
"481",7,4,3,2,18,2,99,2,24,1,4,99,9999,2
"482",30,9,4,4,9,1,7,2,35,9,1,1,2000,1
"483",28,3,7,4,1,1,7,1,20,1,1,5,9999,1
"484",1,8,7,4,19,2,99,1,19,1,3,5,9999,2
"485",19,12,7,6,1,1,7,2,24,9,4,5,9999,1
"486",5,7,1,6,1,1,1,9,999,9,7,2,9999,3
"487",21,11,7,6,6,2,99,1,39,1,3,5,1990,2
"488",18,12,6,6,15,2,99,1,23,1,1,1,1993,4
"489",3,9,5,7,1,1,1,1,40,1,2,4,1992,1
"490",24,10,7,7,9,2,99,1,56,9,3,3,1993,3
"491",19,8,4,7,17,2,99,1,33,1,1,3,2000,3
"492",4,12,6,8,5,2,99,1,33,1,1,99,9999,1
"493",14,4,3,8,4,2,99,1,63,1,9,2,2008,1
"494",31,8,2,8,19,2,99,1,42,1,1,2,2004,1
"495",1,5,6,9,6,2,99,2,62,1,3,4,2003,1
"496",8,8,7,9,2,2,99,2,18,9,1,1,2009,1
"497",25,8,3,9,11,2,99,1,37,1,9,99,9999,1
"498",26,1,2,10,6,2,99,1,24,1,4,14,2001,1
"499",6,1,3,11,19,2,99,1,30,9,1,4,9999,1
"500",22,2,1,11,8,2,99,2,50,9,4,3,9999,4
"501",30,1,6,11,15,2,99,1,35,9,3,1,9999,3
"502",8,10,5,12,9,2,99,9,999,9,9,3,2005,3
"503",22,6,2,13,17,2,99,2,50,1,4,99,9999,1
"504",19,5,3,13,12,2,99,9,999,9,3,99,9999,4
"505",7,2,7,14,20,2,99,2,27,9,4,5,9999,1
"506",1,8,7,14,5,2,99,2,28,1,1,4,2007,3
"507",12,2,5,14,14,2,99,1,20,9,9,2,9999,2
"508",28,2,7,14,13,2,99,1,999,9,3,1,9999,4
"509",16,4,5,15,10,2,99,1,51,1,3,5,1990,2
"510",30,1,6,15,22,2,99,2,37,9,3,9,1985,1
"511",29,1,5,16,12,2,99,1,42,9,4,1,9999,1
"512",18,5,2,16,5,2,99,1,18,1,1,1,9999,2
"513",25,2,4,16,4,2,99,9,999,9,3,5,9999,4
"514",24,12,5,16,12,2,99,9,999,9,1,6,2000,3
"515",26,7,1,16,6,2,99,1,64,9,1,99,2003,3
"516",16,3,2,17,9,1,99,2,53,9,4,99,9999,1
"517",3,9,5,17,14,2,99,9,999,9,9,3,9999,3
"518",4,12,6,17,12,2,99,9,999,1,3,3,9999,3
"519",15,1,5,17,4,2,99,1,23,1,1,4,1995,3
"520",13,5,4,17,2,2,99,9,999,9,3,2,9999,4
"521",3,4,6,18,11,2,99,1,30,2,2,99,9999,1
"522",31,10,7,18,5,2,99,2,26,9,4,99,9999,2
"523",9,5,7,18,22,2,99,1,31,1,1,5,1982,3
"524",24,3,3,18,6,2,99,2,20,1,2,3,9999,4
"525",5,7,1,19,19,2,99,2,30,1,1,9,1996,1
"526",5,8,4,19,12,2,99,9,999,9,3,4,1996,1
"527",17,4,6,19,9,1,2,1,16,2,4,99,9999,3
"528",1,5,6,20,16,2,99,1,26,1,3,5,9999,3
"529",24,3,3,21,1,1,1,9,999,9,10,2,1992,2
"530",27,7,2,21,9,2,99,1,37,9,3,2,9999,3
"531",16,5,7,22,5,2,99,1,18,1,4,99,9999,4
"532",18,3,4,22,5,2,99,2,49,9,2,5,2009,3
"533",19,9,7,22,9,1,5,1,49,1,3,2,9999,4
"534",21,5,5,22,5,2,99,1,45,9,1,4,1985,3
"535",28,2,7,22,20,2,99,2,18,9,4,1,9999,4
"536",23,8,1,22,15,2,99,1,31,9,3,1,9999,4
"537",11,4,7,4,18,2,99,1,25,2,3,5,1994,1
"538",10,12,5,11,6,2,99,2,26,1,2,5,2002,2
"539",14,3,7,12,13,2,99,9,999,9,3,1,1992,1
"540",1,4,4,13,5,1,99,2,22,1,4,1,9999,1
"541",15,8,7,14,1,1,1,1,27,1,9,1,1999,1
"542",27,6,7,14,10,2,99,1,25,1,3,11,1987,1
"543",14,3,7,14,9,2,99,1,37,9,3,6,9999,3
"544",10,4,6,14,19,2,99,1,22,1,1,4,1993,2
"545",15,1,5,17,10,2,99,1,45,1,3,2,9999,1
"546",17,1,7,17,14,2,99,2,12,9,4,99,9999,4
"547",19,2,5,17,15,2,99,9,999,9,1,99,2003,3
"548",30,3,2,19,6,2,99,2,26,1,4,99,9999,1
"549",9,12,4,19,13,2,99,2,34,9,99,99,9999,4
"550",19,7,1,20,6,2,99,1,13,1,1,6,9999,3
"551",10,7,5,21,5,2,99,1,37,1,3,1,9999,1
"552",20,11,6,22,20,2,99,1,16,1,4,3,9999,1
"553",1,1,5,0,17,2,99,1,27,2,1,1,9999,3
"554",7,12,2,0,6,2,99,9,999,9,3,99,9999,3
"555",1,1,5,1,13,2,99,9,999,9,3,99,9999,4
"556",1,4,4,3,12,2,99,1,17,2,4,99,9999,2
"557",15,11,1,7,5,2,99,9,999,9,3,7,9999,1
"558",1,5,6,7,11,2,99,9,999,9,9,4,9999,2
"559",13,5,4,8,16,2,99,1,34,1,2,2,9999,4
"560",28,10,4,9,12,2,99,9,999,9,3,2,1982,3
"561",2,3,2,11,11,2,99,2,30,9,3,7,9999,1
"562",27,11,6,11,5,2,99,1,26,1,2,11,2003,1
"563",1,5,6,11,20,2,99,1,17,1,2,99,9999,3
"564",14,8,6,11,9,1,7,1,28,1,3,99,1990,2
"565",28,1,4,11,20,2,99,1,40,9,2,5,9999,3
"566",12,3,5,13,14,2,99,9,999,9,3,6,9999,4
"567",20,4,2,13,6,2,99,1,12,1,3,2,1987,2
"568",6,2,6,14,20,2,99,1,59,9,4,99,9999,1
"569",7,10,4,14,9,1,3,1,13,9,4,1,9999,1
"570",7,4,3,14,16,2,99,1,13,9,4,99,9999,1
"571",25,3,4,14,21,1,99,1,17,9,4,99,9999,2
"572",18,5,2,15,17,2,99,9,999,9,3,99,9999,1
"573",5,7,1,16,21,2,99,1,17,1,4,7,9999,1
"574",25,2,4,16,20,2,99,9,999,9,3,99,9999,3
"575",22,8,7,16,2,2,99,1,999,9,4,99,9999,1
"576",6,10,3,17,13,2,99,1,16,9,4,5,9999,1
"577",14,12,2,17,17,2,99,1,15,9,4,99,9999,2
"578",15,10,5,18,19,2,99,1,14,9,4,5,9999,1
"579",6,3,6,18,9,2,99,1,20,9,3,8,1991,2
"580",6,10,3,19,13,2,99,9,999,9,9,3,9999,1
"581",10,5,1,19,5,2,99,1,20,1,14,1,9999,1
"582",14,9,2,19,3,2,99,9,999,9,3,9,9999,3
"583",11,10,1,20,13,2,99,1,23,1,2,6,9999,4
"584",13,11,6,20,17,2,99,1,17,9,4,99,9999,1
"585",17,1,7,20,17,2,99,2,27,9,1,99,9999,4
"586",21,5,5,21,17,2,99,9,999,9,5,14,9999,1
"587",5,6,6,21,1,2,99,1,31,2,1,9,9999,2
"588",3,7,6,22,2,2,99,9,999,9,1,99,9999,1
"589",5,12,7,22,2,2,99,1,17,9,4,5,9999,1
"590",28,12,2,23,16,2,99,9,999,9,9,11,9999,1
"591",6,4,2,23,16,2,4,1,29,1,2,2,9999,1
"592",6,4,2,23,16,2,4,9,999,1,2,4,9999,1
"593",29,11,1,99,10,1,1,1,20,1,4,3,2006,1
"594",29,11,1,99,10,1,1,9,999,9,1,6,9999,1
"595",1,12,3,0,19,2,99,1,35,2,1,9,9999,1
"596",1,12,3,0,19,2,99,1,35,1,1,4,9999,1
"597",1,10,5,0,11,1,1,1,28,2,3,2,1994,1
"598",1,10,5,0,11,1,1,1,29,2,3,3,9999,1
"599",1,10,5,0,11,1,1,1,25,1,3,5,9999,1
"600",2,10,6,0,17,2,99,1,17,9,4,99,9999,1
"601",2,10,6,0,17,2,99,1,20,9,4,99,9999,1
"602",3,12,5,0,1,1,2,1,41,9,1,2,2008,1
"603",3,12,5,0,1,1,2,1,26,2,1,6,9999,1
"604",3,12,5,0,1,1,18,1,29,9,1,6,1995,1
"605",3,12,5,0,1,1,18,1,20,9,1,4,2003,1
"606",3,12,5,0,22,2,99,1,26,9,5,2,9999,3
"607",1,4,4,0,16,2,99,1,18,1,3,3,1994,1
"608",1,4,4,0,16,2,99,1,33,1,9,2,2009,1
"609",3,12,5,0,4,2,99,1,31,9,1,3,1991,1
"610",3,12,5,0,4,2,99,1,999,1,6,2,2002,1
"611",3,12,5,0,4,2,99,1,999,1,4,4,9999,1
"612",4,12,6,0,1,1,99,1,37,2,1,4,2005,1
"613",4,12,6,0,1,1,99,1,28,1,1,1,2007,1
"614",4,12,6,0,1,1,99,1,27,1,9,4,9999,1
"615",4,3,4,0,2,2,99,1,41,9,1,2,1997,1
"616",4,3,4,0,2,2,99,1,41,9,6,11,1998,1
"617",6,1,3,0,17,2,99,1,33,1,3,2,1994,1
"618",6,1,3,0,17,2,99,1,63,2,4,2,2008,1
"619",6,10,3,0,12,2,99,1,32,9,6,2,1986,1
"620",6,10,3,0,12,2,99,1,23,9,3,11,1996,1
"621",6,3,6,0,15,2,99,1,38,9,1,5,1989,1
"622",6,3,6,0,15,2,99,1,28,9,3,99,9999,1
"623",6,11,6,0,8,2,99,1,39,1,2,6,1997,1
"624",6,11,6,0,8,2,99,1,47,1,3,1,9999,1
"625",9,10,6,0,5,1,1,1,31,1,4,5,2007,1
"626",9,10,6,0,5,1,1,1,31,2,1,7,9999,1
"627",9,10,6,0,4,2,99,1,22,2,1,1,1998,1
"628",9,10,6,0,4,2,99,9,999,9,6,99,9999,1
"629",13,2,6,0,17,2,99,9,999,9,99,99,9999,1
"630",13,2,6,0,17,2,99,1,27,9,4,99,9999,1
"631",10,10,7,0,1,1,1,1,29,2,3,7,1984,1
"632",10,10,7,0,1,1,1,1,24,2,4,1,9999,1
"633",11,11,4,0,22,2,99,1,999,9,1,1,2007,1
"634",11,11,4,0,22,2,99,1,38,9,1,6,9999,1
"635",14,2,7,0,20,1,1,1,25,2,4,16,1996,2
"636",14,2,7,0,20,1,1,9,999,9,4,5,2006,2
"637",11,9,6,0,21,1,99,1,26,1,3,3,1992,1
"638",11,9,6,0,21,1,99,1,16,2,1,1,2000,1
"639",12,3,5,0,9,1,7,1,33,2,3,2,2009,1
"640",12,3,5,0,9,1,7,2,47,9,1,9,9999,1
"641",13,3,6,0,1,1,1,1,49,2,1,2,1985,1
"642",13,3,6,0,1,1,1,1,30,2,1,6,1985,1
"643",15,10,5,0,19,2,99,1,51,1,1,11,9999,1
"644",17,1,7,0,5,1,1,1,30,1,6,2,1999,1
"645",17,1,7,0,5,1,1,1,27,2,1,6,9999,1
"646",14,11,7,0,14,2,99,1,23,1,4,3,9999,1
"647",14,11,7,0,14,2,99,1,23,1,2,6,9999,1
"648",14,3,7,0,1,1,14,1,28,9,4,1,2009,1
"649",14,3,7,0,1,1,14,9,999,9,99,99,9999,1
"650",18,1,1,0,21,1,1,1,999,9,5,3,2007,1
"651",18,1,1,0,21,1,1,1,24,2,14,1,9999,1
"652",17,10,7,0,22,2,99,1,25,2,1,14,1988,1
"653",17,10,7,0,22,2,99,1,45,1,1,2,2000,1
"654",18,1,1,0,11,2,99,1,32,2,3,2,9999,1
"655",18,1,1,0,11,2,99,1,999,1,1,5,9999,1
"656",18,10,1,0,1,1,1,1,21,1,4,1,9999,1
"657",18,10,1,0,1,1,1,9,999,9,2,6,9999,1
"658",15,7,4,0,17,2,99,9,999,9,4,99,9999,1
"659",15,7,4,0,17,2,99,2,32,1,4,99,9999,1
"660",21,2,7,0,11,2,99,1,20,9,4,99,9999,1
"661",21,2,7,0,11,2,99,9,999,9,6,99,9999,99
"662",19,11,5,0,9,1,7,9,999,9,5,2,1985,1
"663",19,11,5,0,9,1,7,1,32,9,1,14,9999,1
"664",19,11,5,0,19,2,99,9,999,9,1,99,9999,1
"665",19,11,5,0,19,2,99,1,22,1,4,99,9999,1
"666",17,9,5,0,1,1,99,9,999,9,7,7,1990,1
"667",17,9,5,0,1,1,99,1,44,1,2,11,2006,1
"668",23,2,2,0,2,2,99,1,30,9,5,2,2005,1
"669",23,2,2,0,2,2,99,1,32,2,1,5,9999,1
"670",17,12,5,0,5,2,99,1,34,9,1,2,2009,1
"671",17,12,5,0,5,2,99,2,50,9,1,1,2009,1
"672",20,11,6,0,1,1,99,1,28,1,1,99,9999,1
"673",25,2,4,0,14,1,3,1,37,2,2,2,1999,1
"674",25,2,4,0,14,1,3,2,16,1,1,4,2000,1
"675",18,9,6,0,1,2,99,1,44,2,2,10,2006,1
"676",18,9,6,0,1,2,99,9,999,9,12,7,9999,1
"677",24,1,7,0,11,2,99,1,40,2,3,1,1977,1
"678",24,1,7,0,11,2,99,1,28,9,9,11,2006,1
"679",25,1,1,0,19,2,99,1,44,2,1,4,1995,1
"680",25,1,1,0,19,2,99,9,999,9,7,3,9999,1
"681",21,11,7,0,9,1,99,9,999,9,2,99,9999,1
"682",21,11,7,0,9,1,99,1,47,1,2,99,9999,1
"683",21,11,7,0,12,2,99,1,999,2,1,6,1993,1
"684",21,11,7,0,12,2,99,1,41,2,1,99,9999,1
"685",21,11,7,0,14,1,99,1,22,1,1,4,2002,1
"686",21,11,7,0,14,1,99,1,25,2,4,9,9999,1
"687",20,8,5,0,1,2,99,1,38,1,3,5,2008,1
"688",20,8,5,0,1,2,99,1,53,9,7,7,9999,1
"689",21,11,7,0,18,2,99,1,73,1,1,99,2008,1
"690",21,11,7,0,18,2,99,1,30,1,1,99,9999,1
"691",20,9,1,0,21,2,99,1,21,2,3,2,1982,1
"692",20,9,1,0,21,2,99,1,24,1,9,3,1993,1
"693",20,12,1,0,1,1,1,1,26,2,1,3,1998,1
"694",20,12,1,0,1,1,1,1,37,1,1,1,2000,1
"695",30,1,6,0,1,1,18,1,39,1,2,2,2000,1
"696",30,1,6,0,1,1,18,1,34,2,1,9,2008,1
"697",30,1,6,0,1,1,18,1,35,1,1,2,2009,1
"698",21,3,7,0,11,1,99,1,29,1,3,1,1982,1
"699",21,3,7,0,11,1,99,1,27,1,1,5,1994,1
"700",21,12,2,0,1,1,1,1,23,1,3,5,9999,1
"701",21,12,2,0,1,1,1,9,999,9,5,1,9999,1
"702",17,4,6,0,1,1,1,1,38,2,11,1,9999,1
"703",22,8,7,0,1,1,5,1,48,1,1,4,1991,1
"704",22,8,7,0,1,1,5,1,45,2,1,11,2000,1
"705",29,10,5,0,22,2,99,1,23,9,5,2,9999,1
"706",29,10,5,0,22,2,99,1,30,9,5,2,9999,1
"707",26,11,5,0,15,2,99,1,33,1,2,6,2003,1
"708",31,1,7,0,22,2,99,1,20,2,3,6,2000,1
"709",29,10,5,0,1,1,13,1,33,1,4,5,2010,1
"710",29,10,5,0,1,1,13,1,21,1,4,5,9999,1
"711",23,12,4,0,1,1,1,1,28,1,1,6,9999,1
"712",27,5,4,0,11,2,99,1,39,1,1,6,1990,1
"713",27,5,4,0,11,2,99,1,52,1,1,99,9999,1
"714",23,12,4,0,22,2,99,1,30,9,1,5,1995,1
"715",23,12,4,0,22,2,99,1,22,9,3,3,1998,1
"716",24,12,5,0,1,1,2,1,28,1,1,2,1998,1
"717",24,12,5,0,1,1,2,1,28,1,3,5,9999,1
"718",25,7,7,0,1,1,6,1,34,1,1,2,2009,1
"719",25,7,7,0,1,1,6,1,18,1,4,3,9999,1
"720",25,3,4,0,22,2,99,9,999,9,99,99,9999,1
"721",25,3,4,0,22,2,99,1,20,1,4,99,9999,1
"722",29,9,3,0,11,1,99,1,30,1,14,1,2009,1
"723",29,9,3,0,11,1,99,1,33,1,4,1,9999,1
"724",31,10,7,0,15,2,99,1,40,1,4,5,2008,1
"725",26,3,5,0,5,1,99,1,33,9,4,1,2001,2
"726",26,3,5,0,5,1,99,1,31,9,9,1,2007,2
"727",29,12,3,0,9,2,99,1,53,9,4,1,2005,1
"728",29,12,3,0,9,2,99,9,999,9,3,1,2005,1
"729",31,3,3,0,1,1,18,9,999,9,6,2,9999,1
"730",31,3,3,0,1,1,18,1,33,1,2,2,9999,1
"731",1,11,1,0,22,2,99,1,32,9,2,4,9999,4
"732",1,1,5,0,11,2,99,1,54,1,3,3,9999,2
"733",3,12,5,0,9,1,99,9,999,9,6,99,9999,1
"734",4,12,6,0,1,1,6,1,19,9,4,5,9999,2
"735",7,3,7,0,6,2,99,1,25,9,1,11,1994,2
"736",10,12,5,0,1,1,2,1,26,2,1,3,1992,2
"737",11,3,4,0,1,1,1,1,32,9,1,3,1985,2
"738",11,9,6,0,9,1,7,1,39,2,2,2,1996,2
"739",17,11,3,0,22,2,99,1,27,9,4,3,9999,4
"740",20,6,7,0,11,2,99,1,22,1,4,1,9999,2
"741",15,9,3,0,9,1,99,1,22,9,3,8,1996,2
"742",15,9,3,0,15,2,99,9,999,9,1,99,9999,1
"743",21,11,7,0,6,2,99,1,20,1,4,2,9999,2
"744",18,3,4,0,17,1,99,1,19,9,4,99,9999,2
"745",26,1,2,0,14,1,2,1,28,9,4,1,1996,4
"746",21,11,7,0,17,2,99,1,28,1,4,99,9999,2
"747",21,7,3,0,16,2,99,1,33,9,11,2,9999,4
"748",23,3,2,0,1,1,18,1,72,1,10,2,9999,2
"749",28,11,7,0,1,1,12,2,21,2,4,3,2000,2
"750",25,9,6,0,13,2,99,1,27,9,1,1,9999,2
"751",24,12,5,0,7,2,99,9,999,9,2,7,9999,4
"752",31,10,7,0,15,2,99,1,35,2,4,3,2009,1
"753",28,12,2,0,1,1,3,1,27,2,3,4,9999,2
"754",28,3,7,0,3,2,99,9,999,9,1,2,9999,2
"755",31,12,5,0,11,2,99,1,18,9,2,3,2002,3
"756",31,7,6,0,1,2,99,1,25,1,3,2,1988,2
"757",1,9,3,1,1,1,18,1,23,1,1,2,9999,1
"758",1,11,1,1,1,1,1,1,28,9,5,2,9999,1
"759",1,11,1,1,1,1,1,1,23,9,1,1,9999,1
"760",1,7,4,1,1,1,13,1,23,2,1,99,1998,1
"761",1,7,4,1,1,1,13,1,999,1,9,99,9999,1
"762",3,9,5,1,1,1,10,1,25,1,3,11,1980,1
"763",3,9,5,1,1,1,10,2,52,1,2,4,2010,1
"764",1,5,6,1,17,2,99,9,999,9,4,99,9999,1
"765",1,5,6,1,14,2,99,1,41,1,3,4,9999,1
"766",1,5,6,1,14,2,99,9,999,9,1,1,9999,1
"767",5,7,1,1,1,1,7,2,38,1,1,11,9999,1
"768",5,7,1,1,1,1,7,1,38,1,4,1,9999,1
"769",2,5,7,1,20,2,99,9,999,9,3,99,9999,1
"770",2,5,7,1,20,2,99,1,28,1,4,5,9999,1
"771",6,11,6,1,1,2,99,1,36,9,3,3,1988,1
"772",6,11,6,1,1,2,99,1,35,9,1,1,1991,1
"773",6,11,6,1,1,1,10,1,18,9,1,4,9999,1
"774",6,8,5,1,1,1,1,1,22,1,2,3,1996,1
"775",6,8,5,1,1,1,1,1,37,1,11,2,9999,1
"776",5,5,3,1,1,1,19,1,25,2,1,5,2002,1
"777",5,5,3,1,1,1,19,1,24,2,1,2,9999,1
"778",8,10,5,1,4,2,99,1,26,9,4,8,9999,1
"779",8,10,5,1,4,2,99,1,21,9,1,1,9999,1
"780",9,7,5,1,15,2,99,1,33,1,3,6,1999,1
"781",9,7,5,1,15,2,99,9,999,9,5,4,9999,1
"782",12,6,6,1,1,1,12,1,33,2,1,5,1991,1
"783",12,6,6,1,1,1,12,1,35,1,11,11,2009,1
"784",9,5,7,1,1,1,99,1,34,1,5,2,1986,1
"785",9,5,7,1,1,1,99,1,30,2,1,2,9999,1
"786",11,7,7,1,9,1,3,1,24,1,3,2,1988,1
"787",11,7,7,1,9,1,3,1,27,1,1,1,2006,1
"788",10,5,1,1,5,2,99,1,52,1,6,3,1998,1
"789",10,5,1,1,5,2,99,1,35,1,2,4,2009,1
"790",16,6,3,1,12,2,99,9,999,9,5,2,9999,1
"791",16,6,3,1,12,2,99,1,28,2,1,4,9999,1
"792",17,10,7,1,1,2,99,1,40,1,1,1,1997,1
"793",17,10,7,1,1,2,99,1,40,1,2,1,9999,1
"794",19,2,5,1,19,2,99,9,999,9,5,99,9999,1
"795",14,8,6,1,1,1,9,1,20,9,1,5,1993,1
"796",14,8,6,1,1,1,9,1,32,1,7,6,9999,1
"797",13,12,1,1,16,2,99,1,32,1,1,9,1996,1
"798",13,12,1,1,16,2,99,1,38,1,3,9,1996,1
"799",13,12,1,1,16,2,99,1,59,2,3,5,2011,1
"800",10,4,6,1,1,1,5,1,999,9,1,1,1994,1
"801",10,4,6,1,1,1,5,1,40,1,4,2,2009,1
"802",15,12,3,1,1,1,11,1,25,1,6,1,1992,1
"803",15,12,3,1,1,1,11,1,22,2,4,5,9999,1
"804",21,6,1,1,1,1,12,1,33,1,9,2,1993,1
"805",21,6,1,1,1,1,12,9,999,9,1,6,9999,1
"806",17,12,5,1,1,1,6,1,38,9,1,1,1995,1
"807",17,12,5,1,1,1,6,1,22,9,1,4,1999,1
"808",22,10,5,1,7,2,99,1,27,1,5,3,9999,1
"809",22,10,5,1,7,2,99,1,33,1,3,8,9999,1
"810",22,10,5,1,7,2,99,1,33,1,3,4,9999,1
"811",23,10,6,1,13,1,99,9,999,9,1,9,9999,1
"812",23,10,6,1,13,1,99,1,18,2,4,9,9999,1
"813",11,4,7,1,13,2,99,9,999,9,5,99,9999,1
"814",20,7,2,1,10,2,99,1,23,1,4,1,2007,1
"815",20,7,2,1,10,2,99,1,25,2,4,1,9999,1
"816",25,10,1,1,9,2,99,9,999,9,3,5,1995,1
"817",25,10,1,1,9,2,99,9,999,9,3,5,9999,1
"818",25,10,1,1,9,2,99,9,999,9,3,5,9999,1
"819",25,10,1,1,9,2,99,9,999,9,3,5,9999,1
"820",25,10,1,1,9,2,99,9,999,9,3,5,9999,1
"821",25,10,1,1,9,2,99,1,26,2,2,1,9999,1
"822",27,6,7,1,1,1,6,9,999,9,1,5,1998,1
"823",27,6,7,1,1,1,6,1,18,1,4,14,9999,1
"824",26,10,2,1,5,2,99,9,999,9,99,99,9999,1
"825",26,10,2,1,5,2,99,1,20,9,4,5,9999,1
"826",23,5,7,1,1,1,1,1,34,1,1,9,9999,1
"827",23,5,7,1,1,1,1,9,999,9,12,1,9999,1
"828",23,7,5,1,12,1,3,1,50,2,1,3,1994,1
"829",23,7,5,1,12,1,3,1,52,1,1,5,1999,1
"830",30,6,3,1,15,2,99,1,29,1,99,2,2005,1
"831",30,6,3,1,15,2,99,1,24,2,4,5,2005,1
"832",30,6,3,1,2,2,99,1,999,1,4,6,2006,1
"833",30,6,3,1,2,2,99,9,999,9,6,99,9999,1
"834",28,11,7,1,1,2,99,1,18,1,1,9,1993,1
"835",28,11,7,1,1,2,99,1,28,2,1,3,1997,1
"836",28,5,5,1,2,2,99,1,35,1,5,2,1994,1
"837",28,5,5,1,2,2,99,1,40,2,3,6,9999,1
"838",30,10,6,1,14,2,99,1,999,1,3,3,1994,1
"839",30,10,6,1,14,2,99,1,36,1,3,5,1998,1
"840",30,10,6,1,14,2,99,1,999,1,3,6,1998,1
"841",18,4,7,1,18,2,99,9,999,9,99,99,9999,1
"842",18,4,7,1,18,2,99,9,999,9,99,99,9999,1
"843",29,5,6,1,9,1,2,1,25,1,2,3,9999,1
"844",29,5,6,1,9,1,2,1,34,2,3,2,9999,1
"845",25,7,7,1,21,2,99,9,999,9,3,2,9999,1
"846",25,7,7,1,1,1,11,1,30,2,1,4,1999,1
"847",25,7,7,1,1,1,11,1,45,1,2,2,2007,1
"848",26,7,1,1,9,2,99,2,23,9,9,2,9999,1
"849",26,7,1,1,9,2,99,9,999,9,99,99,9999,99
"850",30,8,1,1,22,2,99,1,35,1,3,4,1989,1
"851",30,8,1,1,22,2,99,9,999,9,5,2,1993,1
"852",30,12,4,1,6,2,99,1,38,9,1,4,9999,1
"853",30,8,1,1,9,1,5,1,22,1,1,6,1994,1
"854",30,8,1,1,9,1,5,1,22,1,4,7,2009,1
"855",28,3,7,1,1,1,9,1,20,2,1,6,1996,1
"856",28,3,7,1,1,1,9,1,36,1,10,2,2007,1
"857",30,12,4,1,9,2,99,1,33,9,4,99,2006,3
"858",31,7,6,1,1,1,1,1,30,2,10,2,1997,1
"859",31,7,6,1,1,1,1,1,29,1,4,1,2008,1
"860",30,4,5,1,16,1,2,1,52,2,1,6,1992,1
"861",30,4,5,1,16,1,2,1,29,2,1,10,1996,1
"862",1,11,1,1,1,1,5,1,19,9,1,1,9999,2
"863",1,5,6,1,17,2,99,1,30,1,99,99,9999,4
"864",3,8,2,1,13,2,99,1,17,2,3,4,9999,2
"865",4,1,1,1,13,2,99,1,30,2,2,6,9999,4
"866",4,8,3,1,1,1,11,1,25,1,1,3,1984,2
"867",4,8,3,1,15,1,2,1,47,1,6,2,1998,1
"868",4,9,6,1,3,2,99,1,32,2,1,2,9999,2
