"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","g_hora","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_2","mayor_menor","tipo_veh","color_veh","modelo_veh","causa_acc","marca_veh","g_edad","Fallecidos_Lesionados","Otro_g_edad_fall_les"
"293",293,13,1,7,18,4,20,2001,2,99,2,41,6,1,3,99,6,3,99,7,2,4
"294",294,13,1,7,19,4,5,501,2,99,1,28,5,1,4,99,6,1,21,4,2,3
"295",295,13,1,7,19,4,5,501,2,99,1,999,9,1,4,99,6,1,21,11,2,8
"296",296,13,1,7,15,3,6,613,2,99,1,79,8,1,12,99,1,1,99,10,2,7
"297",297,13,1,7,15,3,6,613,2,99,2,40,6,1,12,99,1,1,99,7,2,4
"298",298,13,1,7,15,3,6,613,2,99,2,20,4,1,12,99,1,1,99,3,2,3
"299",299,13,1,7,15,3,6,613,2,99,1,46,6,1,12,99,1,1,99,8,2,5
"300",300,13,1,7,15,3,6,613,2,99,2,8,3,2,12,99,1,1,99,1,2,2
"301",301,13,1,7,11,2,6,601,2,99,1,60,8,1,3,1,6,2,99,10,2,6
"302",302,13,1,7,11,2,6,601,2,99,1,64,8,1,3,1,6,2,99,10,1,6
"303",303,13,1,7,11,2,6,601,2,99,1,66,8,1,3,1,6,2,99,10,1,6
"304",304,13,1,7,19,4,10,1002,2,99,1,21,4,1,3,3,2,1,44,3,2,3
"305",305,13,1,7,3,1,10,1010,2,99,1,22,4,1,4,1,4,1,2,3,1,3
"306",306,13,1,7,4,1,12,1201,2,99,1,41,6,1,4,4,5,2,32,7,2,4
"307",307,13,1,7,21,4,2,201,2,99,1,59,7,1,2,99,6,1,44,10,1,5
"308",308,13,1,7,23,4,4,403,2,99,1,32,5,1,1,3,6,1,32,5,2,4
"309",309,14,1,1,20,4,22,2214,2,99,1,19,4,1,4,3,6,1,40,2,2,3
"310",310,14,1,1,6,2,5,508,2,99,2,24,4,1,11,2,6,2,99,3,2,3
"311",311,14,1,1,6,2,5,508,2,99,2,43,6,1,11,2,6,2,99,7,2,4
"312",312,14,1,1,6,2,5,508,2,99,1,24,4,1,11,2,6,2,99,3,2,3
"313",313,14,1,1,7,2,6,603,2,99,1,25,5,1,3,5,6,3,99,4,2,3
"314",314,14,1,1,12,3,16,1609,1,1,1,28,5,1,1,2,6,1,21,4,2,3
"315",315,14,1,1,0,1,4,416,2,99,1,32,5,1,1,3,6,2,32,5,1,4
"316",316,15,1,2,4,1,1,101,1,10,1,34,5,1,9,5,6,1,44,5,2,4
"317",317,15,1,2,4,1,1,101,1,10,1,21,4,1,9,5,6,1,44,3,2,3
"318",318,15,1,2,4,1,1,101,1,10,1,47,6,1,9,5,6,1,44,8,2,5
"319",319,15,1,2,4,1,1,101,1,10,1,47,6,1,9,5,6,1,44,8,2,5
"320",320,15,1,2,4,1,1,101,1,10,1,30,5,1,9,5,6,1,44,5,2,4
"321",321,15,1,2,4,1,1,101,1,10,1,21,4,1,9,5,6,1,44,3,2,3
"322",322,15,1,2,4,1,1,101,1,10,1,33,5,1,9,5,6,1,44,5,2,4
"323",323,15,1,2,4,1,1,101,1,10,1,34,5,1,9,5,6,1,44,5,2,4
"324",324,15,1,2,4,1,1,101,1,10,1,24,4,1,9,5,6,1,44,3,2,3
"325",325,15,1,2,4,1,1,101,1,10,1,31,5,1,9,5,6,1,44,5,2,4
"326",326,15,1,2,4,1,1,101,1,10,1,30,5,1,9,5,6,1,44,5,2,4
"327",327,15,1,2,4,1,1,101,1,10,1,31,5,1,9,5,6,1,44,5,2,4
"328",328,15,1,2,4,1,1,101,1,10,1,29,5,1,9,5,6,1,44,4,2,3
"329",329,15,1,2,4,1,1,101,1,10,1,34,5,1,9,5,6,1,44,5,2,4
"330",330,15,1,2,4,1,1,101,1,10,1,28,5,1,9,5,6,1,44,4,2,3
"331",331,15,1,2,2,1,1,116,1,3,1,23,4,1,1,8,6,1,11,3,2,3
"332",332,15,1,2,21,4,21,2101,1,6,1,27,5,1,4,1,4,1,42,4,2,3
"333",333,15,1,2,21,4,21,2101,1,6,1,21,4,1,4,1,4,1,40,3,2,3
"334",334,15,1,2,21,4,21,2101,1,6,1,21,4,1,4,1,4,1,42,3,2,3
"335",335,15,1,2,17,3,20,2001,2,99,1,26,5,1,9,3,5,1,44,4,2,3
"336",336,15,1,2,17,3,20,2001,2,99,2,23,4,1,9,3,5,1,44,3,2,3
"337",337,15,1,2,17,3,20,2001,2,99,2,37,5,1,9,3,5,1,44,6,2,4
"338",338,15,1,2,17,3,20,2001,2,99,2,54,7,1,9,3,5,1,44,9,2,5
"339",339,15,1,2,16,3,6,608,2,99,2,31,5,1,4,99,6,3,99,5,2,4
"340",340,15,1,2,19,4,8,801,2,99,1,25,5,1,3,4,6,2,44,4,2,3
"341",341,16,1,3,13,3,1,101,1,9,1,39,5,1,4,3,6,1,99,6,2,4
"342",342,16,1,3,16,3,1,101,1,9,1,20,4,1,4,5,6,1,99,3,2,3
"343",343,16,1,3,4,1,1,101,1,1,1,38,5,1,99,99,6,2,99,6,2,4
"344",344,16,1,3,1,1,1,101,1,10,2,22,4,1,1,4,5,1,40,3,2,3
"345",345,16,1,3,1,1,1,101,1,10,1,65,8,1,1,11,1,1,99,10,2,6
"346",346,16,1,3,7,2,1,115,2,99,1,27,5,1,4,99,6,1,21,4,2,3
"347",347,16,1,3,20,4,5,501,2,99,1,43,6,1,4,1,6,1,21,7,1,4
"348",348,16,1,3,14,3,10,1018,2,99,1,65,8,1,3,1,6,3,44,10,2,6
"349",349,16,1,3,20,4,9,902,2,99,1,28,5,1,4,3,6,2,2,4,1,3
"350",350,16,1,3,0,1,8,803,2,99,1,28,5,1,4,3,6,2,2,4,1,3
"351",351,16,1,3,19,4,7,713,2,99,1,27,5,1,4,1,6,1,2,4,2,3
"352",352,16,1,3,7,2,4,406,1,99,1,19,4,1,4,1,6,1,99,2,2,3
"353",353,17,1,4,0,1,1,108,1,4,1,29,5,1,4,1,5,1,40,4,2,3
"354",354,17,1,4,15,3,1,102,1,99,1,29,5,1,4,1,5,1,40,4,2,3
"355",355,17,1,4,16,3,1,101,1,12,1,27,5,1,4,5,6,1,2,4,2,3
"356",356,17,1,4,13,3,5,502,1,99,1,31,5,1,4,5,5,1,4,5,2,4
"357",357,17,1,4,16,3,6,601,2,99,1,37,5,1,3,11,4,1,46,6,2,4
"358",358,17,1,4,16,3,6,601,2,99,2,30,5,1,3,11,4,1,46,5,2,4
"359",359,17,1,4,16,3,6,601,2,99,2,3,2,2,3,11,4,1,46,1,2,1
"360",360,17,1,4,16,3,6,601,2,99,2,38,5,1,1,3,4,1,44,6,2,4
"361",361,17,1,4,17,3,12,1218,1,99,2,18,4,1,2,6,3,2,44,2,2,3
"362",362,17,1,4,10,2,2,201,2,99,1,19,4,1,3,4,3,2,37,2,2,3
"363",363,17,1,4,16,3,3,304,2,99,1,22,4,1,5,1,2,1,33,3,2,3
"364",364,17,1,4,20,4,1,101,2,12,1,20,4,1,4,99,4,1,99,3,2,3
"365",365,17,1,4,19,4,5,501,2,99,1,54,7,1,3,11,6,3,44,9,2,5
"366",366,17,1,4,19,4,5,501,2,99,2,46,6,1,3,11,6,3,44,8,2,5
"367",367,17,1,4,22,4,9,922,2,99,1,52,7,1,4,99,6,1,99,9,1,5
"368",368,17,1,4,8,2,16,1612,2,99,1,19,4,1,14,99,6,2,99,2,2,3
"369",369,18,1,5,22,4,6,614,2,99,1,18,4,1,1,4,6,2,32,2,1,3
"370",370,18,1,5,2,1,9,901,1,3,2,21,4,1,9,2,4,2,99,3,2,3
"371",371,18,1,5,14,3,9,901,1,1,1,17,4,2,4,3,6,1,42,2,2,3
"372",372,18,1,5,21,4,8,802,2,99,1,29,5,1,5,2,6,1,23,4,2,3
"373",373,18,1,5,21,4,8,802,2,99,1,17,4,2,3,1,6,1,44,2,2,3
"374",374,18,1,5,21,4,8,802,2,99,1,16,4,2,3,1,6,1,44,2,2,3
"375",375,18,1,5,12,3,14,1401,1,1,2,65,8,1,14,1,5,1,2,10,2,6
"376",376,18,1,5,12,3,14,1401,1,1,2,85,8,1,14,1,5,1,2,10,2,7
"377",377,18,1,5,12,3,14,1401,1,1,2,31,5,1,14,1,5,1,2,5,2,4
"378",378,18,1,5,12,3,14,1401,1,1,1,1,2,2,14,1,5,1,2,1,2,1
"379",379,19,1,6,23,4,1,101,1,6,1,23,4,1,4,99,6,2,99,3,1,3
"380",380,19,1,6,3,1,1,101,1,19,1,20,4,1,4,1,6,1,40,3,2,3
"381",381,19,1,6,13,3,5,502,2,99,2,21,4,1,4,1,6,1,42,3,2,3
"382",382,19,1,6,21,4,6,602,2,99,1,18,4,1,3,4,6,2,32,2,1,3
"383",383,19,1,6,11,2,2,201,2,99,2,22,4,1,1,9,6,1,21,3,2,3
"384",384,19,1,6,11,2,2,201,2,99,2,42,6,1,1,9,6,1,21,7,2,4
"385",385,19,1,6,11,2,2,201,2,99,1,24,4,1,1,9,6,1,21,3,2,3
"386",386,19,1,6,20,4,2,208,2,99,1,13,4,2,4,99,6,1,31,1,2,2
"387",387,19,1,6,20,4,2,208,2,99,2,39,5,1,4,99,6,1,31,6,2,4
"388",388,20,1,7,0,1,1,101,1,6,1,22,4,1,4,1,6,2,2,3,2,3
"389",389,20,1,7,0,1,1,101,1,6,1,23,4,1,4,1,6,2,2,3,2,3
"390",390,20,1,7,2,1,1,101,1,15,1,24,4,1,4,99,6,3,99,3,1,3
"391",391,20,1,7,2,1,1,101,1,12,1,26,5,1,1,9,6,1,44,4,2,3
"392",392,20,1,7,2,1,1,101,1,7,1,21,4,1,1,99,4,2,32,3,2,3
"393",393,20,1,7,2,1,1,115,2,99,1,40,6,1,2,99,6,1,99,7,1,4
"394",394,20,1,7,2,1,1,115,2,99,1,27,5,1,1,9,6,1,44,4,2,3
"395",395,20,1,7,3,1,1,116,2,99,1,19,4,1,1,2,6,1,44,2,2,3
"396",396,20,1,7,3,1,1,116,2,99,2,20,4,1,1,2,6,1,44,3,2,3
"397",397,20,1,7,3,1,1,116,2,99,2,47,6,1,1,2,6,1,44,8,2,5
"398",398,20,1,7,3,1,1,116,2,99,1,26,5,1,1,2,6,1,44,4,2,3
"399",399,20,1,7,6,2,22,2217,2,99,2,42,6,1,14,1,4,3,99,7,2,4
"400",400,20,1,7,6,2,22,2217,2,99,2,31,5,1,14,1,4,3,99,5,2,4
"401",401,20,1,7,6,2,22,2217,2,99,2,999,9,1,14,1,4,3,99,11,2,8
"402",402,20,1,7,6,2,22,2217,2,99,2,999,9,1,14,1,4,3,99,11,2,8
"403",403,20,1,7,11,2,20,2007,2,99,2,18,4,1,1,1,4,1,32,2,2,3
"404",404,20,1,7,11,2,20,2007,2,99,2,36,5,1,1,1,4,1,32,6,2,4
"405",405,20,1,7,2,1,5,511,2,99,1,17,4,2,1,11,6,1,99,2,2,3
"406",406,20,1,7,2,1,5,511,2,99,1,18,4,1,1,11,6,1,99,2,2,3
"407",407,20,1,7,7,2,5,509,2,99,1,21,4,1,4,99,6,2,99,3,1,3
"408",408,20,1,7,14,3,4,416,2,99,2,31,5,1,4,7,6,1,41,5,2,4
"409",409,21,1,1,16,3,1,101,1,25,1,18,4,1,4,5,6,2,42,2,2,3
"410",410,21,1,1,12,3,11,1103,2,99,1,45,6,1,3,5,2,1,44,8,2,5
"411",411,21,1,1,12,3,11,1103,2,99,1,20,4,1,1,2,4,1,20,3,2,3
"412",412,21,1,1,19,4,8,805,2,99,1,51,7,1,3,9,6,1,44,9,2,5
"413",413,21,1,1,12,3,3,301,2,99,1,999,9,1,3,5,6,3,44,11,2,8
"414",414,21,1,1,12,3,3,301,2,99,1,999,9,1,3,5,6,3,44,11,2,8
"415",415,22,1,2,16,3,22,2214,2,99,1,21,4,1,4,1,6,1,42,3,1,3
"416",416,22,1,2,10,2,10,1014,2,99,1,43,6,1,3,2,6,1,44,7,2,4
"417",417,22,1,2,17,3,4,406,2,99,1,3,2,2,2,2,5,1,44,1,2,1
"418",418,23,1,3,12,3,1,101,1,5,2,27,5,1,99,2,4,2,30,4,2,3
"419",419,23,1,3,12,3,1,101,1,5,2,40,6,1,99,2,4,2,30,7,2,4
"420",420,23,1,3,12,3,1,101,1,5,2,31,5,1,99,2,4,2,30,5,2,4
"421",421,23,1,3,17,3,1,101,1,7,1,51,7,1,4,1,6,1,24,9,1,5
"422",422,23,1,3,18,4,12,1209,2,99,2,27,5,1,3,99,6,3,99,4,2,3
"423",423,23,1,3,18,4,12,1209,2,99,2,23,4,1,3,99,6,3,99,3,2,3
"424",424,23,1,3,18,4,12,1209,2,99,2,16,4,2,3,99,6,3,99,2,2,3
"425",425,23,1,3,0,1,13,1301,1,8,2,23,4,1,4,5,5,2,2,3,2,3
"426",426,23,1,3,20,4,15,1501,2,99,1,33,5,1,1,3,3,1,44,5,2,4
"427",427,23,1,3,20,4,17,1709,2,99,1,30,5,1,3,4,6,1,32,5,2,4
"428",428,23,1,3,20,4,17,1709,2,99,1,33,5,1,3,4,6,1,32,5,2,4
"429",429,23,1,3,14,3,4,407,2,99,2,17,4,2,9,6,4,1,44,2,2,3
"430",430,23,1,3,14,3,4,407,2,99,1,17,4,2,9,6,4,1,44,2,2,3
"431",431,23,1,3,14,3,4,407,2,99,1,17,4,2,9,6,4,1,44,2,2,3
"432",432,23,1,3,14,3,3,312,2,99,1,20,4,1,5,7,6,1,99,3,2,3
"433",433,23,1,3,14,3,3,312,2,99,1,33,5,1,5,7,6,1,99,5,2,4
"434",434,24,1,4,8,2,1,101,1,9,1,35,5,1,4,2,5,1,21,6,2,4
"435",435,24,1,4,8,2,1,101,1,9,1,51,7,1,4,1,4,1,99,9,2,5
"436",436,24,1,4,17,3,1,101,1,12,1,30,5,1,4,5,5,1,21,5,2,4
"437",437,24,1,4,16,3,1,101,1,11,2,34,5,1,4,5,4,1,99,5,2,4
"438",438,24,1,4,12,3,22,2212,2,99,1,22,4,1,14,1,5,1,2,3,2,3
"439",439,24,1,4,12,3,22,2212,2,99,1,14,4,2,14,1,5,1,2,1,2,2
"440",440,24,1,4,12,3,22,2212,2,99,1,17,4,2,14,1,5,1,2,2,2,3
"441",441,24,1,4,12,3,22,2212,2,99,1,16,4,2,14,1,5,1,2,2,2,3
"442",442,24,1,4,22,4,21,2101,2,99,1,22,4,1,3,99,6,3,44,3,1,3
"443",443,24,1,4,22,4,21,2101,2,99,1,999,9,1,3,99,6,3,44,11,1,8
"444",444,24,1,4,22,4,21,2101,2,99,1,19,4,1,3,99,6,3,44,2,2,3
"445",445,24,1,4,22,4,21,2101,2,99,1,21,4,1,3,99,6,3,44,3,2,3
"446",446,24,1,4,0,1,20,2001,2,99,1,20,4,1,4,99,6,3,99,3,1,3
"447",447,24,1,4,5,1,6,613,2,99,1,22,4,1,6,2,6,3,22,3,2,3
"448",448,24,1,4,15,3,2,207,2,99,1,54,7,1,4,5,5,1,2,9,2,5
"449",449,24,1,4,0,1,17,1712,2,99,1,17,4,2,4,4,6,3,42,2,2,3
"450",450,24,1,4,19,4,14,1419,2,99,1,30,5,1,5,2,6,3,23,5,1,4
"451",451,25,1,5,0,1,1,101,1,7,1,33,5,1,4,5,6,3,21,5,1,4
"452",452,25,1,5,8,2,1,117,1,99,2,30,5,1,4,9,4,1,99,5,2,4
"453",453,25,1,5,19,4,20,2001,2,99,1,80,8,1,4,99,6,1,99,10,1,7
"454",454,25,1,5,19,4,19,1905,2,99,1,27,5,1,4,99,6,3,99,4,2,3
"455",455,25,1,5,23,4,11,1102,2,99,1,28,5,1,4,5,4,2,21,4,1,3
"456",456,25,1,5,23,4,11,1102,2,99,2,29,5,1,4,5,4,2,21,4,2,3
"457",457,25,1,5,20,4,9,920,2,99,1,22,4,1,4,2,5,1,14,3,2,3
"458",458,25,1,5,20,4,9,920,2,99,1,44,6,1,4,4,6,1,21,7,2,4
"459",459,25,1,5,18,4,8,801,2,99,1,48,6,1,12,1,3,3,22,8,2,5
"460",460,25,1,5,18,4,8,801,2,99,2,35,5,1,12,1,3,3,22,6,2,4
"461",461,25,1,5,18,4,8,801,2,99,2,24,4,1,12,1,3,3,22,3,2,3
"462",462,26,1,6,0,1,1,101,1,6,1,22,4,1,4,1,6,2,21,3,2,3
"463",463,26,1,6,17,3,6,609,2,99,1,49,6,1,3,2,2,1,44,8,2,5
"464",464,26,1,6,22,4,10,1014,2,99,1,34,5,1,3,8,2,1,44,5,2,4
"465",465,26,1,6,22,4,10,1014,2,99,1,21,4,1,14,1,4,1,2,3,2,3
"466",466,26,1,6,11,2,13,1301,1,2,1,31,5,1,4,1,6,1,99,5,2,4
"467",467,27,1,7,4,1,1,101,1,7,1,29,5,1,1,5,6,2,46,4,2,3
"468",468,27,1,7,15,3,1,115,2,99,1,40,6,1,3,1,3,2,23,7,2,4
"469",469,27,1,7,0,1,1,116,2,99,1,17,4,2,4,5,6,1,40,2,2,3
"470",470,27,1,7,0,1,1,116,2,99,1,37,5,1,4,5,6,1,42,6,2,4
"471",471,27,1,7,15,3,21,2107,1,1,1,23,4,1,5,2,3,1,23,3,2,3
"472",472,27,1,7,15,3,21,2107,1,1,2,23,4,1,5,2,3,1,23,3,2,3
"473",473,27,1,7,15,3,21,2107,1,1,2,22,4,1,5,2,3,1,23,3,2,3
"474",474,27,1,7,15,3,21,2107,1,1,1,22,4,1,4,5,5,1,49,3,2,3
"475",475,27,1,7,21,4,19,1901,2,99,1,18,4,1,4,3,4,1,40,2,2,3
"476",476,27,1,7,21,4,19,1901,2,99,1,34,5,1,4,4,4,1,42,5,2,4
"477",477,27,1,7,17,3,6,614,2,99,1,17,4,2,4,99,6,1,99,2,2,3
"478",478,27,1,7,16,3,15,1501,2,99,1,19,4,1,4,5,6,1,2,2,2,3
"479",479,27,1,7,22,4,2,207,2,99,1,17,4,2,14,1,6,1,2,2,2,3
"480",480,28,1,1,23,4,1,101,1,18,1,43,6,1,4,4,6,1,42,7,2,4
"481",481,28,1,1,20,4,1,105,2,99,1,999,9,1,6,7,6,3,15,11,2,8
"482",482,28,1,1,18,4,1,101,1,12,1,61,8,1,4,99,6,1,99,10,2,6
"483",483,28,1,1,17,3,6,603,2,99,1,999,9,1,14,4,5,1,99,11,2,8
"484",484,28,1,1,17,3,17,1703,2,99,1,56,7,1,4,99,6,2,42,10,2,5
"485",485,28,1,1,16,3,17,1708,2,99,1,22,4,1,4,99,6,1,14,3,2,3
"486",486,29,1,2,10,2,1,101,1,18,1,24,4,1,4,99,6,1,24,3,2,3
"487",487,29,1,2,8,2,19,1904,2,99,1,49,6,1,3,1,6,1,13,8,1,5
"488",488,29,1,2,22,4,11,1101,2,99,1,41,6,1,4,1,6,3,24,7,2,4
"489",489,29,1,2,22,4,11,1101,2,99,2,40,6,1,4,1,6,3,24,7,2,4
"490",490,29,1,2,15,3,16,1613,2,99,1,24,4,1,4,5,6,1,42,3,1,3
"491",491,29,1,2,18,4,18,1801,2,99,1,39,5,1,4,14,4,2,40,6,1,4
"492",492,29,1,2,18,4,18,1801,2,99,1,22,4,1,4,14,4,2,40,3,2,3
"493",493,29,1,2,16,3,17,1701,2,99,2,20,4,1,4,99,6,1,99,3,2,3
"494",494,29,1,2,16,3,17,1701,2,99,2,30,5,1,4,99,6,1,99,5,2,4
"495",495,29,1,2,18,4,17,1701,2,99,2,50,7,1,4,5,6,1,2,9,2,5
"496",496,29,1,2,18,4,17,1701,2,99,1,21,4,1,4,5,6,1,2,3,2,3
"497",497,30,1,3,22,4,20,2001,2,99,1,22,4,1,4,1,5,1,42,3,2,3
"498",498,30,1,3,17,3,10,1010,2,99,2,35,5,1,4,5,6,1,2,6,2,4
"499",499,30,1,3,15,3,11,1101,2,99,1,38,5,1,4,5,6,1,2,6,2,4
"500",500,31,1,4,20,4,1,108,1,5,2,25,5,1,4,3,6,1,42,4,2,3
"501",501,31,1,4,19,4,20,2001,2,99,1,38,5,1,1,5,6,2,21,6,1,4
"502",502,31,1,4,6,2,19,1904,2,99,1,31,5,1,1,4,4,2,21,5,1,4
"503",503,31,1,4,23,4,10,1001,1,1,1,26,5,1,1,5,3,2,21,4,2,3
"504",504,31,1,4,14,3,18,1804,2,99,1,20,4,1,3,1,6,3,99,3,2,3
"505",505,31,1,4,14,3,18,1804,2,99,1,17,4,2,3,1,6,3,99,2,2,3
"506",506,31,1,4,14,3,17,1708,2,99,1,47,6,1,4,99,6,1,99,8,2,5
"507",507,31,1,4,14,3,17,1708,2,99,2,54,7,1,4,99,6,1,99,9,2,5
"508",508,31,1,4,11,2,4,412,2,99,2,1,2,2,1,99,6,4,99,1,2,1
"509",509,31,1,4,20,4,4,409,2,99,1,999,9,1,3,2,3,1,44,11,1,8
"510",510,2,2,6,7,2,1,101,1,1,1,28,5,1,4,1,6,1,99,4,2,3
"511",511,2,2,6,7,2,1,101,1,1,1,17,4,2,4,99,6,1,99,2,2,3
"512",512,2,2,6,8,2,1,101,1,1,1,39,5,1,1,2,5,1,37,6,2,4
"513",513,2,2,6,23,4,1,101,1,3,1,22,4,1,4,5,6,1,2,3,2,3
"514",514,2,2,6,8,2,1,113,2,99,1,22,4,1,2,2,5,1,30,3,2,3
"515",515,2,2,6,7,2,1,102,1,14,1,999,9,1,3,5,6,1,44,11,2,8
"516",516,2,2,6,7,2,1,102,1,14,1,999,9,1,3,5,6,1,44,11,2,8
"517",517,2,2,6,7,2,1,102,1,14,1,999,9,1,3,5,6,1,44,11,2,8
"518",518,2,2,6,22,4,1,101,1,12,1,40,6,1,4,5,6,1,99,7,2,4
"519",519,2,2,6,21,4,1,101,1,12,1,40,6,1,4,5,6,3,99,7,1,4
"520",520,2,2,6,0,1,1,101,1,12,1,22,4,1,4,5,6,1,99,3,1,3
"521",521,2,2,6,13,3,5,502,2,99,1,20,4,1,1,2,6,3,32,3,2,3
"522",522,2,2,6,13,3,5,502,2,99,2,26,5,1,1,2,6,3,32,4,2,3
"523",523,2,2,6,0,1,5,501,1,1,1,999,9,1,4,5,5,1,42,11,2,8
"524",524,2,2,6,19,4,11,1101,2,99,2,50,7,1,3,9,2,1,44,9,2,5
"525",525,2,2,6,19,4,11,1101,2,99,1,31,5,1,4,3,6,1,42,5,2,4
"526",526,2,2,6,19,4,11,1101,2,99,1,22,4,1,4,3,6,1,42,3,2,3
"527",527,2,2,6,19,4,9,901,1,3,1,49,6,1,3,3,3,1,44,8,2,5
"528",528,2,2,6,16,3,9,920,2,99,1,42,6,1,4,3,4,2,21,7,1,4
"529",529,2,2,6,16,3,9,920,2,99,1,32,5,1,4,3,4,2,21,5,1,4
"530",530,2,2,6,8,2,18,1805,2,99,2,28,5,1,1,3,3,1,44,4,2,3
"531",531,2,2,6,8,2,18,1805,2,99,2,49,6,1,1,3,3,1,44,8,1,5
"532",532,2,2,6,8,2,18,1805,2,99,1,7,3,2,1,3,3,1,44,1,2,2
"533",533,2,2,6,8,2,18,1805,2,99,2,9,3,2,1,3,3,1,44,1,2,2
"534",534,2,2,6,8,2,18,1805,2,99,1,2,2,2,1,3,3,1,44,1,2,1
"535",535,2,2,6,8,2,18,1805,2,99,2,28,5,1,1,3,3,1,44,4,2,3
"536",536,2,2,6,8,2,18,1805,2,99,2,1,2,2,1,3,3,1,44,1,2,1
"537",537,2,2,6,8,2,14,1408,2,99,2,30,5,1,4,1,6,1,21,5,2,4
"538",538,2,2,6,14,3,14,1412,2,99,1,30,5,1,3,5,2,3,44,5,1,4
"539",539,2,2,6,11,2,3,301,2,99,2,999,9,1,4,3,6,1,24,11,2,8
"540",540,3,2,7,3,1,1,101,1,15,1,39,5,1,1,1,4,2,12,6,1,4
"541",541,3,2,7,0,1,1,101,1,12,1,33,5,1,1,4,4,1,32,5,2,4
"542",542,3,2,7,0,1,1,101,1,12,1,32,5,1,1,1,3,1,21,5,2,4
"543",543,3,2,7,23,4,1,108,1,4,1,35,5,1,1,2,6,1,99,6,2,4
"544",544,3,2,7,14,3,1,110,2,99,1,40,6,1,12,99,6,1,99,7,2,4
"545",545,3,2,7,14,3,1,109,1,2,1,22,4,1,4,1,6,1,21,3,2,3
"546",546,3,2,7,16,3,1,108,1,3,1,6,3,2,12,1,6,2,33,1,2,2
"547",547,3,2,7,16,3,1,108,1,3,1,4,2,2,12,1,6,2,33,1,2,1
"548",548,3,2,7,16,3,1,108,1,3,1,1,2,2,12,1,6,2,33,1,2,1
"549",549,3,2,7,16,3,1,108,1,3,1,23,4,1,12,1,6,2,33,3,2,3
"550",550,3,2,7,16,3,1,108,1,3,1,36,5,1,12,1,6,2,33,6,2,4
"551",551,3,2,7,16,3,1,108,1,3,1,1,2,2,12,1,6,2,33,1,2,1
"552",552,3,2,7,16,3,1,108,1,3,1,23,4,1,12,1,6,2,33,3,2,3
"553",553,3,2,7,16,3,1,108,1,3,2,52,7,1,12,1,6,2,33,9,2,5
"554",554,3,2,7,16,3,1,108,1,3,2,16,4,2,12,1,6,2,33,2,2,3
"555",555,3,2,7,16,3,1,108,1,3,1,16,4,2,12,1,6,2,33,2,2,3
"556",556,3,2,7,16,3,1,108,1,3,1,6,3,2,12,1,6,2,33,1,2,2
"557",557,3,2,7,9,2,22,2211,2,99,1,23,4,1,3,5,3,3,13,3,2,3
"558",558,3,2,7,9,2,22,2211,2,99,1,10,4,2,3,5,3,3,13,1,1,2
"559",559,3,2,7,9,2,22,2211,2,99,2,19,4,1,3,5,3,3,13,2,1,3
"560",560,3,2,7,9,2,22,2211,2,99,1,4,2,2,3,5,3,3,13,1,2,1
"561",561,3,2,7,20,4,21,2101,2,99,1,16,4,2,4,1,6,1,99,2,1,3
"562",562,3,2,7,20,4,21,2101,2,99,1,18,4,1,4,1,6,1,99,2,2,3
"563",563,3,2,7,12,3,19,1902,2,99,1,18,4,1,4,5,6,1,24,2,2,3
"564",564,3,2,7,12,3,19,1902,2,99,1,30,5,1,4,5,6,1,24,5,2,4
"565",565,3,2,7,23,4,5,504,2,99,1,23,4,1,1,5,6,1,44,3,2,3
"566",566,3,2,7,23,4,5,504,2,99,2,25,5,1,1,5,6,1,44,4,2,3
"567",567,3,2,7,15,3,5,501,2,99,1,40,6,1,4,1,6,1,99,7,2,4
"568",568,3,2,7,23,4,6,601,2,99,1,32,5,1,4,3,4,1,40,5,2,4
"569",569,3,2,7,21,4,12,1201,2,99,1,24,4,1,4,5,6,1,14,3,2,3
"570",570,3,2,7,20,4,16,1609,2,99,1,29,5,1,2,2,4,4,34,4,1,3
"571",571,3,2,7,20,4,16,1609,2,99,1,39,5,1,2,2,4,4,34,6,2,4
"572",572,3,2,7,11,2,16,1605,2,99,1,44,6,1,12,8,4,4,30,7,1,4
"573",573,3,2,7,11,2,16,1605,2,99,1,999,9,2,12,8,4,4,30,11,2,8
"574",574,3,2,7,11,2,16,1605,2,99,1,23,4,1,12,8,4,4,30,3,2,3
"575",575,3,2,7,11,2,16,1605,2,99,2,67,8,1,12,8,4,4,30,10,2,6
"576",576,3,2,7,11,2,16,1605,2,99,2,25,5,1,12,8,4,4,30,4,2,3
"577",577,3,2,7,11,2,16,1605,2,99,2,21,4,1,12,8,4,4,30,3,2,3
"578",578,3,2,7,11,2,16,1605,2,99,1,41,6,1,12,8,4,4,30,7,2,4
"579",579,3,2,7,11,2,16,1605,2,99,1,33,5,1,12,8,4,4,30,5,2,4
"580",580,3,2,7,11,2,16,1605,2,99,1,27,5,1,12,8,4,4,30,4,1,3
"581",581,3,2,7,21,4,18,1801,2,99,1,43,6,1,3,7,4,1,23,7,2,4
"582",582,3,2,7,21,4,18,1801,2,99,1,45,6,1,3,7,4,1,23,8,2,5
"583",583,3,2,7,21,4,18,1801,2,99,1,21,4,1,1,4,6,1,44,3,2,3
